UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
134237,18, 18,"R",51,"R",18
134237,19, 19,"R",14,"R",5
134237,20, 20,"R",14,"R",2
134237,21, 21,"R",30,"R",6
134237,22, 22,"R",39,"R",10
134237,23, 23,"R",7,"R",3
134237,24, 24,"R",69,"R",33
134237,25, 25,"R",36,"R",19
134237,26, 26,"R",80,"R",28
134237,27, 27,"R",14,"R",6
134237,28, 28,"R",26,"R",10
134237,29, 29,"R",49,"R",12
134237,30, 30,"R",7,"R",3
134237,31, 31,"R",8,"R",3
134237,32, 32,"R",20,"R",3
134237,33, 33,"R",11,"R",5
134237,34, 34,"R",84,"R",48
134237,35, 35,"R",12,"R",5
134237,36, 36,"R",98,"R",42
134237,37, 37,"R",107,"R",47
134237,38, 38,"R",3,"R",0
134237,39, 39,"R",107,"R",46
134237,40, 40,"R",24,"R",7
134237,41, 41,"R",31,"R",8
134237,42, 42,"R",122,"R",56
134237,44, 44,"R",8,"R",2
134237,45, 45,"R",49,"R",16
134237,47, 47,"R",50,"R",15
134237,48, 48,"R",228,"R",95
134237,49, 49,"R",8,"R",2
134237,50, 50,"R",5,"R",3
134237,51, 51,"R",84,"R",36
134237,53, 53,"R",41,"R",10
134237,54, 54,"R",9,"R",5
134237,55, 55,"R",21,"R",3
134237,56, 56,"R",7,"R",4
134237,58,999,"R",2653,"R",1095
134237,66, 66,"R",1,"R",0
134237,72, 72,"R",18,"R",14
134237,78, 78,"R",2,"R",1
134237,89,999,"R",21,"R",15
134237,90, 90,"R",15,"R",7
134237,99, 99,"R",2689,"R",1117
134291,12, 12,"R",402,"R",29
134291,13, 13,"R",1,"R",1
134291,58,999,"R",403,"R",30
134291,99, 99,"R",403,"R",30
134307,12, 12,"R",248,"R",95
134307,13, 13,"R",10,"R",0
134307,33, 33,"R",5,"R",0
134307,36, 36,"R",7,"R",0
134307,44, 44,"R",3,"R",0
134307,58,999,"R",273,"R",95
134307,60, 60,"R",1,"R",0
134307,72, 72,"R",3,"R",0
134307,89,999,"R",4,"R",0
134307,99, 99,"R",277,"R",95
134343, 1,  1,"R",7,"R",3
134343, 5,  5,"R",1,"R",1
134343, 6,  6,"R",1,"R",1
134343, 8,  8,"R",1,"R",0
134343,12, 12,"R",986,"R",689
134343,13, 13,"R",9,"R",7
134343,16, 16,"R",1,"R",1
134343,18, 18,"R",1,"R",1
134343,37, 37,"R",1,"R",0
134343,45, 45,"R",2,"R",2
134343,47, 47,"R",1,"R",1
134343,48, 48,"R",3,"R",1
134343,57, 57,"R",1,"R",1
134343,58,999,"R",1015,"R",708
134343,99, 99,"R",1015,"R",708
134495, 1,  1,"R",2,"R",1
134495, 6,  6,"R",1,"R",0
134495, 8,  8,"R",5,"R",5
134495, 9,  9,"R",5,"R",4
134495,12, 12,"R",5659,"R",3705
134495,13, 13,"R",2,"R",2
134495,17, 17,"R",3,"R",2
134495,18, 18,"R",2,"R",1
134495,19, 19,"R",1,"R",1
134495,24, 24,"R",2,"R",2
134495,26, 26,"R",1,"R",1
134495,27, 27,"R",1,"R",0
134495,29, 29,"R",1,"R",1
134495,39, 39,"R",1,"R",1
134495,40, 40,"R",1,"R",1
134495,42, 42,"R",1,"R",1
134495,48, 48,"R",2,"R",0
134495,58,999,"R",5690,"R",3728
134495,98, 98,"R",21,"A",
134495,99, 99,"R",5711,"R",3728
134510,12, 12,"R",12,"R",8
134510,13, 13,"R",3,"R",1
134510,18, 18,"R",4,"R",2
134510,24, 24,"R",1,"Z",0
134510,26, 26,"R",1,"R",1
134510,34, 34,"R",1,"Z",0
134510,36, 36,"R",1,"Z",0
134510,37, 37,"R",4,"R",4
134510,39, 39,"R",8,"R",6
134510,42, 42,"R",4,"R",3
134510,51, 51,"R",1,"Z",0
134510,57, 57,"R",11,"Z",0
134510,58,999,"R",51,"R",25
134510,99, 99,"R",51,"R",25
134529,12, 12,"R",79,"R",79
134529,58,999,"R",79,"R",79
134529,99, 99,"R",79,"R",79
134574,12, 12,"R",69,"R",4
134574,17, 17,"R",1,"Z",0
134574,58,999,"R",70,"R",4
134574,98, 98,"R",1,"A",
134574,99, 99,"R",71,"R",4
134608, 9,  9,"R",1,"R",1
134608,12, 12,"R",2063,"R",1616
134608,13, 13,"R",1,"R",0
134608,16, 16,"R",1,"R",1
134608,17, 17,"R",1,"R",1
134608,22, 22,"R",1,"R",1
134608,24, 24,"R",2,"R",2
134608,25, 25,"R",1,"R",0
134608,33, 33,"R",1,"R",1
134608,34, 34,"R",1,"R",1
134608,36, 36,"R",2,"R",2
134608,42, 42,"R",2,"R",2
134608,47, 47,"R",1,"R",1
134608,51, 51,"R",1,"R",1
134608,58,999,"R",2079,"R",1630
134608,72, 72,"R",1,"R",1
134608,89,999,"R",1,"R",1
134608,90, 90,"R",22,"R",10
134608,99, 99,"R",2102,"R",1641
134714,12, 12,"R",36,"R",11
134714,48, 48,"R",1,"R",0
134714,58,999,"R",37,"R",11
134714,98, 98,"R",7,"A",
134714,99, 99,"R",44,"R",11
134811, 9,  9,"R",1,"R",1
134811,12, 12,"R",170,"R",45
134811,13, 13,"R",1,"Z",0
134811,17, 17,"R",3,"Z",0
134811,18, 18,"R",2,"Z",0
134811,21, 21,"R",1,"Z",0
134811,24, 24,"R",2,"Z",0
134811,25, 25,"R",1,"Z",0
134811,26, 26,"R",1,"Z",0
134811,34, 34,"R",1,"Z",0
134811,36, 36,"R",1,"R",1
134811,37, 37,"R",1,"Z",0
134811,45, 45,"R",1,"Z",0
134811,51, 51,"R",1,"Z",0
134811,58,999,"R",187,"R",47
134811,90, 90,"R",8,"R",1
134811,99, 99,"R",195,"R",48
134945, 1,  1,"R",3,"R",3
134945, 4,  4,"R",3,"R",3
134945, 6,  6,"R",7,"R",6
134945, 8,  8,"R",1,"R",1
134945, 9,  9,"R",6,"R",6
134945,10, 10,"R",1,"R",1
134945,11, 11,"R",1,"R",1
134945,12, 12,"R",301,"R",285
134945,13, 13,"R",39,"R",39
134945,17, 17,"R",8,"R",8
134945,18, 18,"R",2,"R",2
134945,20, 20,"R",1,"R",1
134945,21, 21,"R",3,"R",3
134945,22, 22,"R",1,"R",1
134945,23, 23,"R",4,"R",4
134945,24, 24,"R",31,"R",31
134945,25, 25,"R",2,"R",2
134945,26, 26,"R",2,"R",2
134945,27, 27,"R",2,"R",2
134945,28, 28,"R",1,"R",1
134945,29, 29,"R",4,"R",4
134945,31, 31,"R",1,"R",1
134945,32, 32,"R",1,"R",1
134945,33, 33,"R",4,"R",4
134945,34, 34,"R",21,"R",21
134945,36, 36,"R",39,"R",39
134945,37, 37,"R",20,"R",19
134945,39, 39,"R",11,"R",11
134945,42, 42,"R",14,"R",13
134945,44, 44,"R",5,"R",5
134945,45, 45,"R",6,"R",6
134945,47, 47,"R",4,"R",4
134945,48, 48,"R",9,"R",9
134945,49, 49,"R",2,"R",2
134945,50, 50,"R",4,"R",4
134945,51, 51,"R",6,"R",6
134945,53, 53,"R",4,"R",4
134945,55, 55,"R",4,"R",4
134945,58,999,"R",578,"R",559
134945,66, 66,"R",1,"R",0
134945,72, 72,"R",2,"R",2
134945,78, 78,"R",2,"R",2
134945,89,999,"R",5,"R",4
134945,90, 90,"R",39,"R",31
134945,98, 98,"R",2,"A",
134945,99, 99,"R",624,"R",594
135081, 1,  1,"R",16,"Z",0
135081, 2,  2,"R",1,"R",1
135081, 4,  4,"R",6,"R",1
135081, 5,  5,"R",6,"Z",0
135081, 6,  6,"R",38,"R",4
135081, 8,  8,"R",14,"R",3
135081, 9,  9,"R",21,"R",7
135081,10, 10,"R",2,"Z",0
135081,11, 11,"R",2,"Z",0
135081,12, 12,"R",4475,"R",700
135081,13, 13,"R",122,"R",17
135081,15, 15,"R",8,"R",1
135081,16, 16,"R",1,"Z",0
135081,17, 17,"R",35,"R",4
135081,18, 18,"R",10,"R",1
135081,19, 19,"R",7,"R",2
135081,20, 20,"R",8,"Z",0
135081,21, 21,"R",7,"R",1
135081,22, 22,"R",18,"R",1
135081,23, 23,"R",5,"R",2
135081,24, 24,"R",17,"R",5
135081,25, 25,"R",21,"R",3
135081,26, 26,"R",18,"R",4
135081,27, 27,"R",9,"Z",0
135081,28, 28,"R",11,"Z",0
135081,29, 29,"R",10,"Z",0
135081,30, 30,"R",1,"Z",0
135081,31, 31,"R",5,"Z",0
135081,32, 32,"R",16,"R",2
135081,33, 33,"R",7,"R",2
135081,34, 34,"R",54,"R",15
135081,35, 35,"R",7,"R",1
135081,36, 36,"R",91,"R",28
135081,37, 37,"R",66,"R",10
135081,39, 39,"R",37,"R",9
135081,40, 40,"R",9,"R",1
135081,41, 41,"R",14,"Z",0
135081,42, 42,"R",57,"R",6
135081,44, 44,"R",1,"Z",0
135081,45, 45,"R",37,"R",4
135081,46, 46,"R",2,"Z",0
135081,47, 47,"R",17,"R",1
135081,48, 48,"R",87,"R",10
135081,49, 49,"R",2,"R",1
135081,50, 50,"R",1,"Z",0
135081,51, 51,"R",33,"R",2
135081,53, 53,"R",17,"Z",0
135081,54, 54,"R",5,"Z",0
135081,55, 55,"R",8,"R",2
135081,56, 56,"R",2,"Z",0
135081,57, 57,"R",4,"R",1
135081,58,999,"R",5468,"R",852
135081,72, 72,"R",12,"R",3
135081,89,999,"R",12,"R",3
135081,90, 90,"R",89,"R",41
135081,98, 98,"R",379,"A",
135081,99, 99,"R",5948,"R",896
135142,12, 12,"R",52,"R",52
135142,58,999,"R",52,"R",52
135142,99, 99,"R",52,"R",52
135160, 1,  1,"R",1,"R",0
135160,12, 12,"R",608,"R",436
135160,13, 13,"R",2,"R",1
135160,54, 54,"R",1,"R",0
135160,58,999,"R",612,"R",437
135160,99, 99,"R",612,"R",437
135179,12, 12,"R",415,"R",118
135179,58,999,"R",415,"R",118
135179,99, 99,"R",415,"R",118
135188,12, 12,"R",1009,"R",798
135188,13, 13,"R",1,"R",1
135188,45, 45,"R",1,"R",1
135188,58,999,"R",1011,"R",800
135188,98, 98,"R",3,"A",
135188,99, 99,"R",1014,"R",800
135267,12, 12,"R",648,"R",133
135267,58,999,"R",648,"R",133
135267,99, 99,"R",648,"R",133
135276,12, 12,"R",413,"R",79
135276,13, 13,"R",20,"Z",0
135276,58,999,"R",433,"R",79
135276,99, 99,"R",433,"R",79
135294,12, 12,"R",305,"R",161
135294,58,999,"R",305,"R",161
135294,72, 72,"R",15,"R",12
135294,89,999,"R",15,"R",12
135294,98, 98,"R",8,"A",
135294,99, 99,"R",328,"R",173
135337,12, 12,"R",40,"R",11
135337,58,999,"R",40,"R",11
135337,98, 98,"R",13,"A",
135337,99, 99,"R",53,"R",11
135364,13, 13,"R",6,"Z",0
135364,29, 29,"R",2,"Z",0
135364,58,999,"R",8,"Z",0
135364,99, 99,"R",8,"Z",0
135391, 6,  6,"R",1,"R",0
135391, 8,  8,"R",1,"R",1
135391, 9,  9,"R",1,"R",1
135391,12, 12,"R",1922,"R",1452
135391,13, 13,"R",1,"R",1
135391,17, 17,"R",6,"R",6
135391,18, 18,"R",2,"R",2
135391,22, 22,"R",1,"R",1
135391,23, 23,"R",1,"R",1
135391,24, 24,"R",2,"R",1
135391,26, 26,"R",1,"R",1
135391,36, 36,"R",4,"R",4
135391,37, 37,"R",2,"R",2
135391,39, 39,"R",2,"R",1
135391,42, 42,"R",1,"R",1
135391,47, 47,"R",1,"R",1
135391,51, 51,"R",3,"R",3
135391,54, 54,"R",1,"R",1
135391,55, 55,"R",2,"R",2
135391,58,999,"R",1955,"R",1482
135391,72, 72,"R",1,"R",1
135391,89,999,"R",1,"R",1
135391,99, 99,"R",1956,"R",1483
135407,12, 12,"R",931,"R",90
135407,58,999,"R",931,"R",90
135407,99, 99,"R",931,"R",90
135522,12, 12,"R",242,"R",62
135522,58,999,"R",242,"R",62
135522,99, 99,"R",242,"R",62
135559,12, 12,"R",6,"R",2
135559,58,999,"R",6,"R",2
135559,99, 99,"R",6,"R",2
135610,12, 12,"R",7,"R",2
135610,58,999,"R",7,"R",2
135610,99, 99,"R",7,"R",2
135647,12, 12,"R",230,"R",75
135647,58,999,"R",230,"R",75
135647,99, 99,"R",230,"R",75
135717, 1,  1,"R",1,"R",0
135717, 4,  4,"R",1,"R",1
135717, 6,  6,"R",2,"R",1
135717, 8,  8,"R",1,"R",0
135717, 9,  9,"R",2,"R",0
135717,11, 11,"R",2,"R",2
135717,12, 12,"R",10559,"R",8305
135717,13, 13,"R",6,"R",3
135717,15, 15,"R",1,"R",0
135717,17, 17,"R",4,"R",4
135717,18, 18,"R",1,"R",0
135717,21, 21,"R",1,"R",0
135717,24, 24,"R",1,"R",0
135717,25, 25,"R",3,"R",2
135717,26, 26,"R",3,"R",0
135717,28, 28,"R",2,"R",2
135717,34, 34,"R",5,"R",4
135717,36, 36,"R",9,"R",7
135717,37, 37,"R",8,"R",5
135717,39, 39,"R",1,"R",1
135717,47, 47,"R",1,"R",1
135717,48, 48,"R",7,"R",6
135717,51, 51,"R",2,"R",0
135717,58,999,"R",10623,"R",8344
135717,90, 90,"R",104,"Z",0
135717,99, 99,"R",10727,"R",8344
135726, 1,  1,"R",2,"R",2
135726, 4,  4,"R",9,"R",9
135726, 5,  5,"R",3,"R",3
135726, 6,  6,"R",55,"R",54
135726, 8,  8,"R",11,"R",10
135726, 9,  9,"R",76,"R",75
135726,10, 10,"R",6,"R",6
135726,11, 11,"R",7,"R",7
135726,12, 12,"R",610,"R",595
135726,13, 13,"R",51,"R",49
135726,15, 15,"R",2,"R",2
135726,17, 17,"R",73,"R",73
135726,18, 18,"R",10,"R",9
135726,20, 20,"R",5,"R",5
135726,21, 21,"R",8,"R",7
135726,22, 22,"R",3,"R",3
135726,23, 23,"R",5,"R",5
135726,24, 24,"R",80,"R",79
135726,25, 25,"R",90,"R",90
135726,26, 26,"R",25,"R",25
135726,27, 27,"R",12,"R",12
135726,28, 28,"R",2,"R",2
135726,29, 29,"R",18,"R",18
135726,31, 31,"R",3,"R",3
135726,32, 32,"R",1,"R",1
135726,33, 33,"R",12,"R",12
135726,34, 34,"R",220,"R",219
135726,35, 35,"R",1,"R",1
135726,36, 36,"R",255,"R",249
135726,37, 37,"R",21,"R",21
135726,39, 39,"R",40,"R",40
135726,41, 41,"R",4,"R",4
135726,42, 42,"R",101,"R",99
135726,44, 44,"R",13,"R",12
135726,45, 45,"R",9,"R",9
135726,46, 46,"R",1,"R",1
135726,47, 47,"R",13,"R",13
135726,48, 48,"R",53,"R",52
135726,49, 49,"R",3,"R",3
135726,50, 50,"R",2,"R",2
135726,51, 51,"R",50,"R",48
135726,53, 53,"R",7,"R",7
135726,54, 54,"R",2,"R",2
135726,55, 55,"R",13,"R",13
135726,57, 57,"R",40,"R",37
135726,58,999,"R",2027,"R",1988
135726,72, 72,"R",7,"R",7
135726,89,999,"R",7,"R",7
135726,90, 90,"R",333,"R",257
135726,99, 99,"R",2367,"R",2252
135735,12, 12,"R",254,"R",42
135735,58,999,"R",254,"R",42
135735,99, 99,"R",254,"R",42
135771,12, 12,"R",79,"R",20
135771,58,999,"R",79,"R",20
135771,99, 99,"R",79,"R",20
136109,12, 12,"R",34,"R",16
136109,13, 13,"R",1,"Z",0
136109,33, 33,"R",1,"R",1
136109,54, 54,"R",1,"R",1
136109,58,999,"R",37,"R",18
136109,99, 99,"R",37,"R",18
136145,12, 12,"R",204,"R",167
136145,58,999,"R",204,"R",167
136145,99, 99,"R",204,"R",167
136172, 5,  5,"R",1,"R",1
136172, 6,  6,"R",4,"R",4
136172, 8,  8,"R",2,"R",2
136172, 9,  9,"R",1,"R",1
136172,12, 12,"R",2365,"R",2319
136172,13, 13,"R",14,"R",10
136172,17, 17,"R",1,"R",1
136172,18, 18,"R",2,"R",2
136172,21, 21,"R",1,"R",1
136172,24, 24,"R",1,"R",1
136172,25, 25,"R",1,"R",1
136172,27, 27,"R",1,"R",1
136172,28, 28,"R",2,"R",2
136172,29, 29,"R",1,"R",1
136172,34, 34,"R",3,"R",3
136172,36, 36,"R",8,"R",8
136172,37, 37,"R",6,"R",6
136172,39, 39,"R",1,"R",1
136172,42, 42,"R",3,"R",3
136172,45, 45,"R",5,"R",5
136172,46, 46,"R",1,"R",1
136172,47, 47,"R",4,"R",3
136172,48, 48,"R",4,"R",4
136172,49, 49,"R",1,"R",1
136172,51, 51,"R",4,"R",4
136172,55, 55,"R",1,"R",1
136172,57, 57,"R",36,"R",31
136172,58,999,"R",2474,"R",2418
136172,99, 99,"R",2474,"R",2418
136215, 1,  1,"R",2,"R",2
136215, 2,  2,"R",1,"R",1
136215, 4,  4,"R",3,"R",2
136215, 6,  6,"R",15,"R",15
136215, 8,  8,"R",9,"R",8
136215, 9,  9,"R",23,"R",22
136215,10, 10,"R",4,"R",4
136215,12, 12,"R",739,"R",718
136215,13, 13,"R",14,"R",14
136215,16, 16,"R",1,"R",1
136215,17, 17,"R",42,"R",42
136215,18, 18,"R",4,"R",4
136215,20, 20,"R",1,"R",1
136215,21, 21,"R",3,"R",2
136215,23, 23,"R",2,"R",2
136215,24, 24,"R",16,"R",16
136215,25, 25,"R",15,"R",15
136215,26, 26,"R",26,"R",26
136215,27, 27,"R",12,"R",11
136215,28, 28,"R",1,"R",1
136215,29, 29,"R",5,"R",5
136215,31, 31,"R",2,"R",2
136215,32, 32,"R",2,"R",2
136215,33, 33,"R",3,"R",3
136215,34, 34,"R",81,"R",80
136215,35, 35,"R",1,"R",1
136215,36, 36,"R",57,"R",57
136215,37, 37,"R",8,"R",8
136215,38, 38,"R",2,"R",2
136215,39, 39,"R",12,"R",12
136215,40, 40,"R",2,"R",2
136215,41, 41,"R",2,"R",2
136215,42, 42,"R",21,"R",20
136215,44, 44,"R",5,"R",5
136215,45, 45,"R",3,"R",3
136215,47, 47,"R",4,"R",4
136215,48, 48,"R",15,"R",15
136215,49, 49,"R",1,"R",1
136215,50, 50,"R",1,"R",1
136215,51, 51,"R",4,"R",4
136215,53, 53,"R",4,"R",4
136215,54, 54,"R",1,"R",1
136215,55, 55,"R",11,"R",11
136215,56, 56,"R",1,"R",0
136215,58,999,"R",1181,"R",1152
136215,72, 72,"R",3,"R",3
136215,78, 78,"R",1,"R",1
136215,89,999,"R",4,"R",4
136215,90, 90,"R",1,"R",0
136215,98, 98,"R",62,"A",
136215,99, 99,"R",1248,"R",1156
136233, 1,  1,"R",5,"R",3
136233, 6,  6,"R",2,"R",2
136233,12, 12,"R",786,"R",532
136233,13, 13,"R",3,"R",2
136233,18, 18,"R",1,"R",1
136233,22, 22,"R",1,"R",1
136233,26, 26,"R",1,"R",1
136233,28, 28,"R",1,"R",1
136233,36, 36,"R",2,"R",1
136233,37, 37,"R",1,"R",1
136233,48, 48,"R",1,"R",0
136233,51, 51,"R",3,"R",1
136233,57, 57,"R",1,"R",1
136233,58,999,"R",808,"R",547
136233,90, 90,"R",1,"R",1
136233,98, 98,"R",4,"A",
136233,99, 99,"R",813,"R",548
136303,12, 12,"R",190,"R",19
136303,58,999,"R",190,"R",19
136303,99, 99,"R",190,"R",19
136330, 1,  1,"R",3,"R",3
136330, 4,  4,"R",1,"R",1
136330, 6,  6,"R",5,"R",5
136330, 8,  8,"R",6,"R",6
136330, 9,  9,"R",7,"R",7
136330,10, 10,"R",1,"R",1
136330,12, 12,"R",296,"R",296
136330,13, 13,"R",11,"R",11
136330,16, 16,"R",1,"R",1
136330,17, 17,"R",8,"R",8
136330,18, 18,"R",7,"R",7
136330,19, 19,"R",2,"R",2
136330,23, 23,"R",4,"R",4
136330,24, 24,"R",16,"R",16
136330,25, 25,"R",7,"R",7
136330,26, 26,"R",5,"R",5
136330,27, 27,"R",9,"R",9
136330,29, 29,"R",4,"R",4
136330,31, 31,"R",1,"R",1
136330,32, 32,"R",1,"R",1
136330,33, 33,"R",2,"R",2
136330,34, 34,"R",17,"R",17
136330,36, 36,"R",21,"R",21
136330,37, 37,"R",3,"R",3
136330,39, 39,"R",17,"R",17
136330,42, 42,"R",24,"R",24
136330,44, 44,"R",1,"R",1
136330,45, 45,"R",5,"R",5
136330,47, 47,"R",1,"R",1
136330,48, 48,"R",5,"R",5
136330,51, 51,"R",14,"R",14
136330,54, 54,"R",1,"R",1
136330,55, 55,"R",3,"R",3
136330,58,999,"R",509,"R",509
136330,90, 90,"R",17,"R",17
136330,99, 99,"R",526,"R",526
136358, 6,  6,"R",1,"R",1
136358,10, 10,"R",3,"R",2
136358,12, 12,"R",5749,"R",4344
136358,13, 13,"R",1,"R",1
136358,15, 15,"R",1,"R",1
136358,17, 17,"R",1,"R",1
136358,24, 24,"R",1,"R",1
136358,25, 25,"R",1,"R",1
136358,33, 33,"R",1,"R",1
136358,34, 34,"R",3,"R",3
136358,35, 35,"R",1,"R",1
136358,36, 36,"R",11,"R",7
136358,37, 37,"R",3,"R",3
136358,39, 39,"R",3,"R",3
136358,42, 42,"R",2,"R",2
136358,45, 45,"R",1,"R",1
136358,48, 48,"R",2,"R",2
136358,55, 55,"R",1,"R",1
136358,58,999,"R",5786,"R",4376
136358,98, 98,"R",115,"A",
136358,99, 99,"R",5901,"R",4376
136400, 1,  1,"R",1,"R",1
136400, 8,  8,"R",1,"R",0
136400, 9,  9,"R",1,"R",1
136400,12, 12,"R",2390,"R",1760
136400,13, 13,"R",2,"R",2
136400,24, 24,"R",1,"R",1
136400,25, 25,"R",2,"R",1
136400,26, 26,"R",2,"R",1
136400,34, 34,"R",2,"R",2
136400,36, 36,"R",1,"R",1
136400,39, 39,"R",2,"R",2
136400,42, 42,"R",2,"R",2
136400,54, 54,"R",1,"R",1
136400,58,999,"R",2408,"R",1775
136400,98, 98,"R",2,"A",
136400,99, 99,"R",2410,"R",1775
136473, 1,  1,"R",33,"R",28
136473, 5,  5,"R",2,"R",1
136473, 6,  6,"R",1,"R",1
136473, 8,  8,"R",1,"R",1
136473,12, 12,"R",1311,"R",1024
136473,13, 13,"R",4,"R",4
136473,17, 17,"R",1,"R",1
136473,18, 18,"R",1,"R",1
136473,19, 19,"R",1,"R",1
136473,21, 21,"R",1,"R",1
136473,22, 22,"R",1,"R",1
136473,24, 24,"R",1,"R",1
136473,26, 26,"R",1,"R",1
136473,28, 28,"R",1,"R",1
136473,29, 29,"R",3,"R",3
136473,34, 34,"R",1,"R",1
136473,37, 37,"R",1,"R",1
136473,40, 40,"R",1,"R",1
136473,41, 41,"R",1,"R",1
136473,42, 42,"R",1,"R",1
136473,45, 45,"R",2,"R",2
136473,47, 47,"R",2,"R",2
136473,48, 48,"R",1,"R",0
136473,53, 53,"R",1,"R",1
136473,55, 55,"R",1,"R",1
136473,58,999,"R",1375,"R",1081
136473,98, 98,"R",1,"A",
136473,99, 99,"R",1376,"R",1081
136491,12, 12,"R",312,"R",35
136491,58,999,"R",312,"R",35
136491,99, 99,"R",312,"R",35
136516, 6,  6,"R",1,"R",0
136516,12, 12,"R",1389,"R",1077
136516,17, 17,"R",1,"R",1
136516,36, 36,"R",1,"R",1
136516,42, 42,"R",2,"R",1
136516,47, 47,"R",1,"R",1
136516,51, 51,"R",1,"R",1
136516,58,999,"R",1396,"R",1082
136516,90, 90,"R",1,"R",1
136516,98, 98,"R",35,"A",
136516,99, 99,"R",1432,"R",1083
136659,12, 12,"R",189,"R",27
136659,58,999,"R",189,"R",27
136659,99, 99,"R",189,"R",27
136765,12, 12,"R",271,"Z",0
136765,58,999,"R",271,"Z",0
136765,99, 99,"R",271,"Z",0
136774, 1,  1,"R",1,"R",1
136774, 4,  4,"R",2,"R",2
136774, 6,  6,"R",15,"R",14
136774, 8,  8,"R",3,"R",3
136774, 9,  9,"R",9,"R",9
136774,11, 11,"R",1,"R",1
136774,12, 12,"R",125,"R",107
136774,13, 13,"R",3,"R",3
136774,17, 17,"R",11,"R",11
136774,18, 18,"R",2,"R",2
136774,19, 19,"R",1,"R",1
136774,20, 20,"R",4,"R",4
136774,21, 21,"R",2,"R",1
136774,22, 22,"R",2,"R",2
136774,23, 23,"R",2,"R",1
136774,24, 24,"R",10,"R",9
136774,25, 25,"R",13,"R",11
136774,26, 26,"R",9,"R",9
136774,27, 27,"R",3,"R",3
136774,29, 29,"R",2,"R",2
136774,31, 31,"R",1,"R",1
136774,33, 33,"R",2,"R",2
136774,34, 34,"R",16,"R",16
136774,36, 36,"R",22,"R",21
136774,37, 37,"R",8,"R",7
136774,39, 39,"R",5,"R",5
136774,40, 40,"R",3,"R",2
136774,41, 41,"R",2,"R",2
136774,42, 42,"R",13,"R",13
136774,44, 44,"R",1,"R",1
136774,45, 45,"R",5,"R",5
136774,47, 47,"R",2,"R",2
136774,48, 48,"R",23,"R",23
136774,49, 49,"R",1,"R",1
136774,50, 50,"R",1,"R",1
136774,51, 51,"R",6,"R",6
136774,53, 53,"R",2,"R",0
136774,55, 55,"R",3,"R",3
136774,57, 57,"R",1,"R",1
136774,58,999,"R",337,"R",308
136774,66, 66,"R",1,"R",1
136774,89,999,"R",1,"R",1
136774,90, 90,"R",89,"R",69
136774,98, 98,"R",2,"A",
136774,99, 99,"R",429,"R",378
136826,12, 12,"R",331,"R",83
136826,58,999,"R",331,"R",83
136826,99, 99,"R",331,"R",83
136950, 1,  1,"R",4,"R",4
136950, 4,  4,"R",1,"R",1
136950, 6,  6,"R",5,"R",5
136950, 8,  8,"R",4,"R",4
136950, 9,  9,"R",14,"R",14
136950,10, 10,"R",4,"R",4
136950,12, 12,"R",313,"R",313
136950,13, 13,"R",9,"R",9
136950,15, 15,"R",1,"R",1
136950,17, 17,"R",5,"R",5
136950,18, 18,"R",1,"R",1
136950,19, 19,"R",2,"R",2
136950,21, 21,"R",1,"R",1
136950,22, 22,"R",1,"R",1
136950,23, 23,"R",9,"R",9
136950,24, 24,"R",7,"R",7
136950,25, 25,"R",17,"R",17
136950,26, 26,"R",6,"R",6
136950,27, 27,"R",2,"R",2
136950,28, 28,"R",1,"R",1
136950,32, 32,"R",1,"R",1
136950,33, 33,"R",5,"R",5
136950,34, 34,"R",11,"R",11
136950,35, 35,"R",4,"R",4
136950,36, 36,"R",11,"R",11
136950,37, 37,"R",7,"R",7
136950,39, 39,"R",6,"R",6
136950,41, 41,"R",1,"R",1
136950,42, 42,"R",13,"R",13
136950,44, 44,"R",3,"R",3
136950,45, 45,"R",2,"R",2
136950,47, 47,"R",5,"R",5
136950,48, 48,"R",15,"R",15
136950,51, 51,"R",6,"R",6
136950,55, 55,"R",1,"R",1
136950,58,999,"R",498,"R",498
136950,72, 72,"R",3,"R",3
136950,89,999,"R",3,"R",3
136950,90, 90,"R",45,"R",45
136950,98, 98,"R",3,"A",
136950,99, 99,"R",549,"R",546
137023,12, 12,"R",157,"R",48
137023,58,999,"R",157,"R",48
137023,99, 99,"R",157,"R",48
137032, 1,  1,"R",1,"R",1
137032, 4,  4,"R",2,"R",2
137032, 6,  6,"R",1,"R",1
137032, 8,  8,"R",2,"R",2
137032, 9,  9,"R",4,"R",4
137032,10, 10,"R",3,"R",3
137032,12, 12,"R",357,"R",342
137032,13, 13,"R",6,"R",6
137032,15, 15,"R",1,"R",1
137032,16, 16,"R",1,"R",1
137032,17, 17,"R",15,"R",15
137032,18, 18,"R",2,"R",2
137032,21, 21,"R",1,"R",1
137032,23, 23,"R",1,"R",1
137032,24, 24,"R",5,"R",5
137032,25, 25,"R",11,"R",11
137032,29, 29,"R",1,"R",1
137032,33, 33,"R",4,"R",4
137032,34, 34,"R",21,"R",20
137032,36, 36,"R",28,"R",27
137032,37, 37,"R",4,"R",4
137032,39, 39,"R",1,"R",1
137032,40, 40,"R",1,"R",1
137032,42, 42,"R",11,"R",10
137032,44, 44,"R",3,"R",3
137032,45, 45,"R",2,"R",2
137032,47, 47,"R",1,"R",1
137032,48, 48,"R",3,"R",3
137032,51, 51,"R",2,"R",2
