UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
233657,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",17,"R",94,"R",7,"R",0,"R",7,"R",6,"R",86,"R",16
233666,"A",,"A",,"A",,"R",22,"R",1,"R",21,"R",19,"R",90,"R",8,"Z",0,"R",8,"R",5,"R",63,"R",14
233684,"R",81,"R",828,"R",10,"R",58,"Z",0,"R",58,"R",25,"R",43,"R",161,"Z",0,"R",161,"R",52,"R",32,"R",30
233718,"R",154,"R",298,"R",52,"R",197,"R",0,"R",197,"R",147,"R",75,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",8
233754,"R",857,"R",2478,"R",35,"R",935,"R",0,"R",935,"R",564,"R",60,"R",867,"R",0,"R",867,"R",339,"R",39,"R",23
233772,"R",2649,"R",7014,"R",38,"R",3033,"R",0,"R",3033,"R",1790,"R",59,"R",2385,"R",0,"R",2385,"R",875,"R",37,"R",22
233897,"R",304,"R",925,"R",33,"R",332,"R",0,"R",332,"R",224,"R",67,"R",3,"R",0,"R",3,"R",0,"R",0,"R",12
233903,"R",386,"R",643,"R",60,"R",329,"R",0,"R",329,"R",228,"R",69,"R",82,"R",0,"R",82,"R",27,"R",33,"R",20
233921,"R",5474,"R",6492,"R",84,"R",5298,"R",0,"R",5298,"R",4901,"R",93,"R",4,"R",0,"R",4,"R",3,"R",75,"R",16
233949,"R",974,"R",1741,"R",56,"R",1056,"R",0,"R",1056,"R",636,"R",60,"R",379,"R",0,"R",379,"R",147,"R",39,"R",26
234030,"R",3522,"R",5867,"R",60,"R",3513,"R",2,"R",3511,"R",3030,"R",86,"R",12,"R",0,"R",12,"R",4,"R",33,"R",17
234076,"R",3706,"R",5213,"R",71,"R",3516,"R",0,"R",3516,"R",3421,"R",97,"R",1,"R",0,"R",1,"R",1,"R",100,"R",15
234085,"R",452,"R",486,"R",93,"R",419,"R",0,"R",419,"R",373,"R",89,"A",,"A",,"A",,"A",,"A",,"R",11
234119,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",26,"R",74,"R",37,"R",0,"R",37,"R",27,"R",73,"R",20
234137,"R",48,"R",60,"R",80,"R",70,"Z",0,"R",70,"R",33,"R",47,"R",31,"Z",0,"R",31,"R",16,"R",52,"R",10
234155,"R",906,"R",1213,"R",75,"R",1136,"R",0,"R",1136,"R",694,"R",61,"R",1,"R",0,"R",1,"R",1,"R",100,"R",14
234164,"R",420,"R",511,"R",82,"R",402,"R",0,"R",402,"R",201,"R",50,"R",2,"R",0,"R",2,"R",0,"R",0,"R",14
234173,"R",406,"R",500,"R",81,"R",453,"R",1,"R",452,"R",300,"R",66,"A",,"A",,"A",,"A",,"A",,"R",13
234191,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"R",14
234207,"R",471,"R",482,"R",98,"R",480,"R",0,"R",480,"R",467,"R",97,"A",,"A",,"A",,"A",,"A",,"R",8
234216,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
234225,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",54,"R",96,"A",,"A",,"A",,"A",,"A",,"R",14
234359,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",46,"R",90,"A",,"A",,"A",,"A",,"A",,"R",9
234377,"R",428,"R",685,"R",62,"R",442,"R",0,"R",442,"R",286,"R",65,"R",146,"R",0,"R",146,"R",55,"R",38,"R",26
234401,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",20,"R",63,"A",,"A",,"A",,"A",,"A",,"R",10
234492,"R",158,"R",450,"R",35,"R",104,"Z",0,"R",104,"R",61,"R",59,"R",15,"Z",0,"R",15,"R",3,"R",20,"R",19
234650,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",15,"R",88,"A",,"A",,"A",,"A",,"A",,"R",15
234669,"R",502,"R",6326,"R",8,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",18
234696,"R",42,"R",1120,"R",4,"R",59,"Z",0,"R",59,"R",34,"R",58,"R",21,"Z",0,"R",21,"R",13,"R",62,"R",22
234711,"R",332,"R",743,"R",45,"R",267,"Z",0,"R",267,"R",170,"R",64,"R",43,"Z",0,"R",43,"R",20,"R",47,"R",17
234739,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",37,"R",76,"A",,"A",,"A",,"A",,"A",,"R",30
234784,"A",,"A",,"A",,"R",101,"R",0,"R",101,"R",68,"R",67,"A",,"A",,"A",,"A",,"A",,"R",24
234827,"R",1340,"R",3570,"R",38,"R",1486,"R",0,"R",1486,"R",1172,"R",79,"R",16,"R",0,"R",16,"R",12,"R",75,"R",19
234845,"R",324,"R",1425,"R",23,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",17
234915,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",1,"R",17,"R",11
234924,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",21,"R",84,"A",,"A",,"A",,"A",,"A",,"R",14
234933,"R",950,"R",4116,"R",23,"R",819,"Z",0,"R",819,"R",523,"R",64,"R",465,"Z",0,"R",465,"R",225,"R",48,"R",15
234951,"R",290,"R",2065,"R",14,"R",251,"Z",0,"R",251,"R",158,"R",63,"R",27,"Z",0,"R",27,"R",9,"R",33,"R",23
234979,"R",705,"R",3278,"R",22,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",20
235024,"R",161,"R",246,"R",65,"R",166,"R",0,"R",166,"R",115,"R",69,"R",1,"R",0,"R",1,"R",0,"R",0,"R",7
235088,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",59,"R",82,"A",,"A",,"A",,"A",,"A",,"R",17
235097,"R",1581,"R",2935,"R",54,"R",1469,"R",0,"R",1469,"R",1138,"R",77,"R",17,"R",0,"R",17,"R",2,"R",12,"R",21
235103,"R",334,"R",3660,"R",9,"R",397,"Z",0,"R",397,"R",245,"R",62,"R",135,"Z",0,"R",135,"R",59,"R",44,"R",14
235149,"R",579,"R",2872,"R",20,"R",512,"Z",0,"R",512,"R",341,"R",67,"R",199,"Z",0,"R",199,"R",103,"R",52,"R",17
235158,"A",,"A",,"A",,"R",13,"Z",0,"R",13,"R",11,"R",85,"A",,"A",,"A",,"A",,"A",,"R",13
235167,"R",527,"R",1306,"R",40,"R",497,"R",0,"R",497,"R",345,"R",69,"R",12,"R",0,"R",12,"R",8,"R",67,"R",22
235237,"R",358,"R",2803,"R",13,"R",325,"Z",0,"R",325,"R",173,"R",53,"R",163,"Z",0,"R",163,"R",68,"R",42,"R",18
235307,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",40,"R",87,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
235316,"R",1048,"R",1242,"R",84,"R",1238,"R",1,"R",1237,"R",1143,"R",92,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
235334,"R",285,"R",798,"R",36,"R",246,"Z",0,"R",246,"R",130,"R",53,"R",13,"Z",0,"R",13,"R",6,"R",46,"R",20
235343,"R",594,"R",2715,"R",22,"R",602,"Z",0,"R",602,"R",373,"R",62,"R",212,"Z",0,"R",212,"R",95,"R",45,"R",12
235352,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"R",10
235422,"R",121,"R",295,"R",41,"R",74,"R",0,"R",74,"R",50,"R",68,"R",10,"R",0,"R",10,"R",2,"R",20,"R",8
235431,"R",360,"R",2646,"R",14,"R",330,"Z",0,"R",330,"R",208,"R",63,"R",137,"Z",0,"R",137,"R",69,"R",50,"R",15
235495,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"R",3,"R",100,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",10
235501,"A",,"A",,"A",,"R",186,"R",0,"R",186,"R",156,"R",84,"A",,"A",,"A",,"A",,"A",,"R",15
235510,"R",48,"R",61,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",1,"R",0,"R",0,"R",19
235529,"R",34,"R",37,"R",92,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
235547,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
235583,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",20,"R",71,"A",,"A",,"A",,"A",,"A",,"R",13
235671,"R",120,"R",1968,"R",6,"R",158,"Z",0,"R",158,"R",103,"R",65,"R",5,"Z",0,"R",5,"R",3,"R",60,"R",16
235699,"R",152,"R",2377,"R",6,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",15
235750,"R",255,"R",1222,"R",21,"R",239,"Z",0,"R",239,"R",149,"R",62,"R",65,"Z",0,"R",65,"R",26,"R",40,"R",16
235769,"R",68,"R",91,"R",75,"R",48,"Z",0,"R",48,"R",23,"R",48,"A",,"A",,"A",,"A",,"A",,"R",14
235954,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"R",12
236018,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",23,"R",77,"A",,"A",,"A",,"A",,"A",,"R",10
236027,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",21,"R",78,"A",,"A",,"A",,"A",,"A",,"R",12
236072,"R",113,"R",4316,"R",3,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",16
236133,"R",239,"R",594,"R",40,"R",201,"R",0,"R",201,"R",148,"R",74,"R",13,"R",0,"R",13,"R",6,"R",46,"R",13
236188,"R",443,"R",3087,"R",14,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",19
236212,"A",,"A",,"A",,"R",176,"R",0,"R",176,"R",142,"R",81,"A",,"A",,"A",,"A",,"A",,"R",22
236230,"R",574,"R",844,"R",68,"R",649,"R",0,"R",649,"R",529,"R",82,"A",,"A",,"A",,"A",,"A",,"R",11
236258,"R",184,"R",797,"R",23,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",15
236328,"R",663,"R",726,"R",91,"R",670,"R",0,"R",670,"R",585,"R",87,"A",,"A",,"A",,"A",,"A",,"R",11
236382,"R",139,"R",1716,"R",8,"R",134,"Z",0,"R",134,"R",90,"R",67,"R",44,"Z",0,"R",44,"R",25,"R",57,"R",14
236452,"R",154,"R",473,"R",33,"R",158,"R",0,"R",158,"R",127,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
236504,"R",188,"R",3149,"R",6,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",15
236513,"R",175,"R",3109,"R",6,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",15
236531,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",17,"R",77,"A",,"A",,"A",,"A",,"A",,"R",25
236577,"R",683,"R",898,"R",76,"R",765,"R",0,"R",765,"R",650,"R",85,"R",2,"R",0,"R",2,"R",1,"R",50,"R",15
236595,"R",925,"R",1343,"R",69,"R",958,"R",0,"R",958,"R",833,"R",87,"R",5,"R",0,"R",5,"R",2,"R",40,"R",12
236610,"R",272,"R",3127,"R",9,"R",341,"R",0,"R",341,"R",231,"R",68,"R",78,"Z",0,"R",78,"R",37,"R",47,"R",17
236638,"R",422,"R",2214,"R",19,"R",432,"Z",0,"R",432,"R",259,"R",60,"R",114,"Z",0,"R",114,"R",46,"R",40,"R",15
236656,"R",421,"R",2298,"R",18,"R",401,"Z",0,"R",401,"R",238,"R",59,"R",155,"Z",0,"R",155,"R",76,"R",49,"R",17
236692,"R",684,"R",5895,"R",12,"R",597,"Z",0,"R",597,"R",349,"R",58,"R",81,"Z",0,"R",81,"R",33,"R",41,"R",17
236708,"R",925,"R",2795,"R",33,"R",808,"Z",0,"R",808,"R",469,"R",58,"R",130,"Z",0,"R",130,"R",48,"R",37,"R",18
236744,"A",,"A",,"A",,"R",34,"Z",0,"R",34,"R",22,"R",65,"A",,"A",,"A",,"A",,"A",,"R",19
236753,"R",503,"R",3070,"R",16,"R",529,"Z",0,"R",529,"R",342,"R",65,"R",138,"Z",0,"R",138,"R",73,"R",53,"R",18
236887,"R",437,"R",1993,"R",22,"R",454,"Z",0,"R",454,"R",288,"R",63,"R",37,"Z",0,"R",37,"R",16,"R",43,"R",17
236896,"R",364,"R",475,"R",77,"R",385,"R",0,"R",385,"R",306,"R",79,"R",2,"R",0,"R",2,"R",0,"R",0,"R",13
236939,"R",4357,"R",7059,"R",62,"R",3695,"R",0,"R",3695,"R",2960,"R",80,"R",68,"R",0,"R",68,"R",45,"R",66,"R",15
236948,"R",6208,"R",9071,"R",68,"R",6144,"R",0,"R",6144,"R",5784,"R",94,"R",59,"R",0,"R",59,"R",43,"R",73,"R",18
236975,"R",443,"R",1310,"R",34,"R",461,"Z",0,"R",461,"R",289,"R",63,"R",92,"Z",0,"R",92,"R",46,"R",50,"R",17
236993,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",43,"R",73,"A",,"A",,"A",,"A",,"A",,"R",20
237011,"R",2763,"R",3947,"R",70,"R",2764,"R",0,"R",2764,"R",2283,"R",83,"R",31,"R",0,"R",31,"R",16,"R",52,"R",19
237039,"R",321,"R",1863,"R",17,"R",289,"Z",0,"R",289,"R",185,"R",64,"R",88,"Z",0,"R",88,"R",33,"R",38,"R",15
237057,"R",395,"R",424,"R",93,"R",392,"R",0,"R",392,"R",369,"R",94,"A",,"A",,"A",,"A",,"A",,"R",9
237066,"R",617,"R",719,"R",86,"R",592,"R",0,"R",592,"R",502,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
237109,"R",334,"R",1345,"R",25,"R",317,"Z",0,"R",317,"R",189,"R",60,"R",85,"Z",0,"R",85,"R",33,"R",39,"R",19
237118,"R",346,"R",419,"R",83,"R",438,"R",0,"R",438,"R",247,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
237127,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"R",11
237136,"R",34,"R",144,"R",24,"R",48,"R",0,"R",48,"R",35,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
237145,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",13,"R",81,"A",,"A",,"A",,"A",,"A",,"R",7
237172,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",17,"R",16,"R",346,"R",0,"R",346,"R",27,"R",8,"R",12
237181,"R",246,"R",280,"R",88,"R",181,"R",1,"R",180,"R",126,"R",70,"A",,"A",,"A",,"A",,"A",,"R",11
237215,"R",236,"R",464,"R",51,"R",158,"R",0,"R",158,"R",95,"R",60,"R",5,"R",1,"R",4,"R",2,"R",50,"R",15
237242,"A",,"A",,"A",,"R",37,"R",1,"R",36,"R",35,"R",97,"R",6,"R",0,"R",6,"R",4,"R",67,"R",3
237303,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",24,"R",59,"A",,"A",,"A",,"A",,"A",,"R",17
237312,"R",332,"R",650,"R",51,"R",271,"R",0,"R",271,"R",166,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
237321,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",31,"R",76,"A",,"A",,"A",,"A",,"A",,"R",10
237330,"R",417,"R",576,"R",72,"R",507,"Z",0,"R",507,"R",338,"R",67,"R",10,"R",4,"R",6,"R",1,"R",17,"R",15
237358,"R",212,"R",257,"R",82,"R",217,"R",0,"R",217,"R",152,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
237367,"R",680,"R",1101,"R",62,"R",741,"R",0,"R",741,"R",471,"R",64,"R",9,"R",0,"R",9,"R",2,"R",22,"R",15
237385,"R",264,"R",863,"R",31,"R",175,"R",0,"R",175,"R",114,"R",65,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
237437,"R",110,"R",201,"R",55,"R",120,"R",1,"R",119,"R",50,"R",42,"R",5,"R",0,"R",5,"R",2,"R",40,"R",26
237473,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",82,"R",88,"A",,"A",,"A",,"A",,"A",,"R",11
237491,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"R",9
237525,"R",1833,"R",2941,"R",62,"R",1843,"R",1,"R",1842,"R",1339,"R",73,"R",14,"R",0,"R",14,"R",3,"R",21,"R",19
237543,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",59,"R",88,"R",89,"Z",0,"R",89,"R",71,"R",80,"R",7
237552,"A",,"A",,"A",,"R",25,"Z",0,"R",25,"R",23,"R",92,"A",,"A",,"A",,"A",,"A",,"R",10
237561,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",27,"R",100,"R",3,"R",0,"R",3,"R",3,"R",100,"R",10
237570,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",11,"R",79,"A",,"A",,"A",,"A",,"A",,"R",8
237598,"R",6,"R",7,"R",86,"R",5,"R",0,"R",5,"R",4,"R",80,"R",1,"R",0,"R",1,"R",1,"R",100,"R",17
237604,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",15,"R",41,"A",,"A",,"A",,"A",,"A",,"R",27
237613,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",38,"R",88,"A",,"A",,"A",,"A",,"A",,"R",13
237640,"R",88,"R",140,"R",63,"R",82,"R",0,"R",82,"R",44,"R",54,"A",,"A",,"A",,"A",,"A",,"R",10
237686,"R",288,"R",639,"R",45,"R",2,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
237701,"R",632,"R",859,"R",74,"R",624,"R",0,"R",624,"R",265,"R",42,"R",7,"Z",0,"R",7,"R",1,"R",14,"R",22
237729,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",38,"R",0,"R",38,"R",31,"R",82,"R",15
237783,"R",116,"R",175,"R",66,"R",124,"R",0,"R",124,"R",47,"R",38,"A",,"A",,"A",,"A",,"A",,"R",18
237792,"R",634,"R",1114,"R",57,"R",676,"R",0,"R",676,"R",461,"R",68,"R",8,"R",0,"R",8,"R",5,"R",63,"R",16
237817,"R",437,"R",548,"R",80,"R",392,"R",0,"R",392,"R",191,"R",49,"R",63,"R",0,"R",63,"R",20,"R",32,"R",13
237844,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",40,"R",61,"R",28,"R",0,"R",28,"R",4,"R",14,"R",13
237899,"R",397,"R",1098,"R",36,"R",394,"R",0,"R",394,"R",228,"R",58,"R",15,"R",0,"R",15,"R",4,"R",27,"R",16
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
237932,"R",466,"R",833,"R",56,"R",498,"R",0,"R",498,"R",331,"R",66,"R",3,"R",0,"R",3,"R",3,"R",100,"R",14
237950,"R",260,"R",493,"R",53,"R",298,"R",0,"R",298,"R",159,"R",53,"R",7,"R",0,"R",7,"R",4,"R",57,"R",12
237969,"R",415,"R",467,"R",89,"R",471,"R",0,"R",471,"R",344,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
237978,"R",28,"R",28,"R",100,"R",54,"Z",0,"R",54,"R",34,"R",63,"A",,"A",,"A",,"A",,"A",,"R",19
237987,"R",44,"R",76,"R",58,"R",66,"R",0,"R",66,"R",29,"R",44,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
237996,"R",52,"R",157,"R",33,"R",83,"R",0,"R",83,"R",49,"R",59,"A",,"A",,"A",,"A",,"A",,"R",24
238005,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",26,"R",84,"A",,"A",,"A",,"A",,"A",,"R",20
238014,"R",277,"R",605,"R",46,"R",249,"R",0,"R",249,"R",141,"R",57,"R",88,"R",0,"R",88,"R",28,"R",32,"R",16
238032,"R",4850,"R",6384,"R",76,"R",4901,"R",1,"R",4900,"R",3767,"R",77,"R",12,"R",0,"R",12,"R",2,"R",17,"R",21
238078,"R",252,"R",318,"R",79,"R",250,"R",0,"R",250,"R",184,"R",74,"A",,"A",,"A",,"A",,"A",,"R",12
238096,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"R",8
238166,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",11,"R",69,"A",,"A",,"A",,"A",,"A",,"R",14
238175,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",23,"R",74,"A",,"A",,"A",,"A",,"A",,"R",11
238193,"R",193,"R",351,"R",55,"R",202,"R",0,"R",202,"R",149,"R",74,"R",6,"R",0,"R",6,"R",2,"R",33,"R",10
238263,"R",1234,"R",4435,"R",28,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
238324,"R",26,"R",44,"R",59,"R",41,"R",0,"R",41,"R",36,"R",88,"A",,"A",,"A",,"A",,"A",,"R",10
238333,"R",299,"R",390,"R",77,"R",299,"R",0,"R",299,"R",253,"R",85,"A",,"A",,"A",,"A",,"A",,"R",10
238397,"R",254,"R",448,"R",57,"R",230,"R",0,"R",230,"R",120,"R",52,"R",217,"R",0,"R",217,"R",114,"R",53,"R",12
238430,"R",188,"R",436,"R",43,"R",195,"R",0,"R",195,"R",140,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
238458,"R",758,"R",927,"R",82,"R",678,"R",0,"R",678,"R",536,"R",79,"R",8,"R",0,"R",8,"R",3,"R",38,"R",14
238476,"R",704,"R",831,"R",85,"R",714,"R",0,"R",714,"R",568,"R",80,"R",3,"R",0,"R",3,"R",2,"R",67,"R",13
238573,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
238616,"R",639,"R",1255,"R",51,"R",580,"R",0,"R",580,"R",432,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
238661,"R",289,"R",539,"R",54,"R",298,"R",0,"R",298,"R",241,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
238722,"R",432,"R",5999,"R",7,"R",391,"R",0,"R",391,"R",254,"R",65,"R",551,"R",1,"R",550,"R",237,"R",43,"R",12
238759,"R",330,"R",2611,"R",13,"R",407,"Z",0,"R",407,"R",275,"R",68,"R",1111,"Z",0,"R",1111,"R",687,"R",62,"R",14
238786,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",14,"R",93,"R",8,"R",0,"R",8,"R",7,"R",88,"R",20
238810,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",27,"R",75,"R",5,"R",0,"R",5,"R",5,"R",100,"R",13
238892,"R",52,"R",59,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
238980,"R",136,"R",1050,"R",13,"R",214,"R",0,"R",214,"R",147,"R",69,"R",2,"R",0,"R",2,"R",1,"R",50,"R",14
239008,"R",114,"R",1247,"R",9,"R",226,"R",0,"R",226,"R",146,"R",65,"R",167,"R",0,"R",167,"R",107,"R",64,"R",13
239017,"R",380,"R",434,"R",88,"R",392,"R",0,"R",392,"R",353,"R",90,"R",3,"R",0,"R",3,"R",3,"R",100,"R",9
239071,"R",181,"R",367,"R",49,"R",206,"R",0,"R",206,"R",156,"R",76,"R",4,"R",0,"R",4,"R",4,"R",100,"R",14
239080,"R",250,"R",477,"R",52,"R",248,"R",0,"R",248,"R",182,"R",73,"A",,"A",,"A",,"A",,"A",,"R",11
239105,"R",1989,"R",2274,"R",87,"R",1989,"R",0,"R",1989,"R",1763,"R",89,"R",1,"R",0,"R",1,"R",0,"R",0,"R",14
239132,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",14,"R",64,"R",5,"R",0,"R",5,"R",3,"R",60,"A",
239220,"R",244,"R",636,"R",38,"R",265,"R",1,"R",264,"R",149,"R",56,"R",227,"R",0,"R",227,"R",127,"R",56,"R",12
239248,"R",655,"R",1945,"R",34,"R",897,"R",0,"R",897,"R",481,"R",54,"R",827,"R",0,"R",827,"R",469,"R",57,"R",12
239309,"R",144,"R",197,"R",73,"R",157,"R",0,"R",157,"R",119,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
239318,"R",558,"R",780,"R",72,"R",538,"R",0,"R",538,"R",443,"R",82,"R",1,"R",0,"R",1,"R",0,"R",0,"R",15
239372,"R",142,"R",1139,"R",12,"R",163,"R",0,"R",163,"R",123,"R",75,"R",178,"R",0,"R",178,"R",113,"R",63,"R",15
239390,"R",154,"R",297,"R",52,"R",113,"R",0,"R",113,"R",88,"R",78,"R",1,"R",0,"R",1,"R",1,"R",100,"R",10
239442,"R",141,"R",398,"R",35,"R",149,"R",0,"R",149,"R",90,"R",60,"R",80,"R",0,"R",80,"R",28,"R",35,"R",8
239460,"R",398,"R",1276,"R",31,"R",486,"Z",0,"R",486,"R",311,"R",64,"R",413,"Z",0,"R",413,"R",292,"R",71,"R",19
239488,"R",606,"R",3522,"R",17,"R",684,"R",0,"R",684,"R",379,"R",55,"R",441,"R",0,"R",441,"R",216,"R",49,"R",17
239503,"R",27,"R",37,"R",73,"R",40,"R",0,"R",40,"R",19,"R",48,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
239512,"R",150,"R",204,"R",74,"R",140,"R",0,"R",140,"R",92,"R",66,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
239628,"R",211,"R",237,"R",89,"R",238,"R",0,"R",238,"R",201,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
239716,"R",536,"R",616,"R",87,"R",539,"R",0,"R",539,"R",452,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
239743,"R",45,"R",94,"R",48,"R",40,"R",0,"R",40,"R",29,"R",73,"A",,"A",,"A",,"A",,"A",,"R",7
239877,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",22,"R",81,"A",,"A",,"A",,"A",,"A",,"R",9
239910,"R",281,"R",1449,"R",19,"R",280,"R",1,"R",279,"R",213,"R",76,"R",128,"R",1,"R",127,"R",84,"R",66,"R",13
239929,"R",94,"R",261,"R",36,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
240055,"R",3243,"R",6473,"R",50,"R",3642,"R",0,"R",3642,"R",2156,"R",59,"R",547,"R",0,"R",547,"R",215,"R",39,"R",22
240107,"R",319,"R",626,"R",51,"R",303,"R",0,"R",303,"R",216,"R",71,"R",1,"R",0,"R",1,"R",1,"R",100,"R",11
240116,"R",543,"R",1262,"R",43,"R",896,"R",0,"R",896,"R",562,"R",63,"R",477,"R",0,"R",477,"R",261,"R",55,"R",12
240125,"R",237,"R",2589,"R",9,"R",256,"R",0,"R",256,"R",180,"R",70,"R",262,"R",0,"R",262,"R",129,"R",49,"R",18
