UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
214041,"R",1327,"R",2031,"R",65,"R",1335,"R",0,"R",1335,"R",1021,"R",76,"R",11,"R",0,"R",11,"R",5,"R",45,"R",20
214069,"R",434,"R",629,"R",69,"R",438,"R",0,"R",438,"R",371,"R",85,"R",9,"R",0,"R",9,"R",5,"R",56,"R",12
214111,"R",1306,"R",4325,"R",30,"R",1493,"R",0,"R",1493,"R",947,"R",63,"R",904,"R",0,"R",904,"R",419,"R",46,"R",19
214148,"R",96,"R",129,"R",74,"R",80,"R",0,"R",80,"R",58,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
214157,"R",523,"R",697,"R",75,"R",386,"R",0,"R",386,"R",307,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
214166,"R",364,"R",753,"R",48,"R",170,"Z",0,"R",170,"R",109,"R",64,"R",8,"Z",0,"R",8,"R",1,"R",13,"R",12
214175,"R",582,"R",676,"R",86,"R",589,"R",0,"R",589,"R",549,"R",93,"A",,"A",,"A",,"A",,"A",,"R",11
214254,"A",,"A",,"A",,"R",196,"R",1,"R",195,"R",88,"R",45,"A",,"A",,"A",,"A",,"A",,"R",49
214272,"R",401,"R",595,"R",67,"R",415,"R",0,"R",415,"R",291,"R",70,"R",1,"R",0,"R",1,"R",1,"R",100,"R",13
214290,"A",,"A",,"A",,"R",302,"R",0,"R",302,"R",238,"R",79,"A",,"A",,"A",,"A",,"A",,"R",22
214379,"R",1504,"R",3427,"R",44,"R",1425,"R",1,"R",1424,"R",896,"R",63,"R",710,"R",3,"R",707,"R",325,"R",46,"R",20
214476,"A",,"A",,"A",,"R",5,"Z",0,"R",5,"R",4,"R",80,"R",6,"R",1,"R",5,"R",3,"R",60,"R",12
214528,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",52,"R",90,"R",5,"R",0,"R",5,"R",5,"R",100,"R",13
214546,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"R",12
214582,"R",151,"R",267,"R",57,"R",269,"R",0,"R",269,"R",140,"R",52,"R",100,"R",0,"R",100,"R",48,"R",48,"R",12
214591,"R",1170,"R",1340,"R",87,"R",1171,"R",0,"R",1171,"R",997,"R",85,"R",5,"R",0,"R",5,"R",4,"R",80,"R",15
214625,"R",174,"R",269,"R",65,"R",159,"R",0,"R",159,"R",107,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
214634,"R",51,"R",146,"R",35,"R",44,"R",0,"R",44,"R",29,"R",66,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
214643,"R",141,"R",181,"R",78,"R",130,"R",0,"R",130,"R",109,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
214652,"R",224,"R",314,"R",71,"R",251,"R",0,"R",251,"R",189,"R",75,"R",4,"R",0,"R",4,"R",2,"R",50,"R",14
214670,"R",206,"R",357,"R",58,"R",208,"R",0,"R",208,"R",162,"R",78,"R",3,"R",0,"R",3,"R",2,"R",67,"R",14
214689,"R",1375,"R",1529,"R",90,"R",1454,"R",0,"R",1454,"R",1214,"R",83,"R",5,"R",0,"R",5,"R",4,"R",80,"R",16
214698,"R",209,"R",289,"R",72,"R",216,"R",0,"R",216,"R",169,"R",78,"R",2,"R",0,"R",2,"R",0,"R",0,"R",16
214704,"R",784,"R",1040,"R",75,"R",810,"R",0,"R",810,"R",661,"R",82,"R",9,"R",0,"R",9,"R",4,"R",44,"R",17
214713,"R",853,"R",1269,"R",67,"R",787,"R",0,"R",787,"R",687,"R",87,"R",2,"R",0,"R",2,"R",1,"R",50,"R",15
214731,"R",369,"R",543,"R",68,"R",377,"R",0,"R",377,"R",279,"R",74,"R",7,"R",0,"R",7,"R",3,"R",43,"R",15
214740,"R",162,"R",264,"R",61,"R",90,"R",0,"R",90,"R",78,"R",87,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
214759,"R",190,"R",264,"R",72,"R",162,"R",0,"R",162,"R",124,"R",77,"R",2,"R",0,"R",2,"R",2,"R",100,"R",12
214768,"R",261,"R",373,"R",70,"R",285,"R",0,"R",285,"R",226,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
214777,"R",7600,"R",8394,"R",91,"R",8160,"R",0,"R",8160,"R",7614,"R",93,"R",13,"R",0,"R",13,"R",11,"R",85,"R",16
214786,"R",158,"R",214,"R",74,"R",182,"R",0,"R",182,"R",144,"R",79,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
214795,"R",238,"R",337,"R",71,"R",210,"R",0,"R",210,"R",162,"R",77,"R",4,"R",0,"R",4,"R",2,"R",50,"R",11
214801,"R",863,"R",1312,"R",66,"R",882,"R",0,"R",882,"R",709,"R",80,"R",3,"R",0,"R",3,"R",2,"R",67,"R",18
214810,"R",214,"R",315,"R",68,"R",208,"R",0,"R",208,"R",157,"R",75,"R",2,"R",0,"R",2,"R",1,"R",50,"R",13
214829,"R",309,"R",473,"R",65,"R",292,"R",0,"R",292,"R",234,"R",80,"R",7,"R",0,"R",7,"R",3,"R",43,"R",15
214883,"R",18,"R",328,"R",5,"R",2,"R",0,"R",2,"R",1,"R",50,"R",23,"R",0,"R",23,"R",7,"R",30,"R",13
214892,"R",91,"R",91,"R",100,"R",109,"R",0,"R",109,"R",67,"R",61,"A",,"A",,"A",,"A",,"A",,"R",10
214944,"A",,"A",,"A",,"R",129,"R",0,"R",129,"R",108,"R",84,"R",32,"R",0,"R",32,"R",29,"R",91,"R",17
214962,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",22,"R",92,"R",4,"R",0,"R",4,"R",3,"R",75,"R",12
214971,"R",37,"R",60,"R",62,"R",21,"R",0,"R",21,"R",17,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
215008,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",15,"R",100,"A",,"A",,"A",,"A",,"A",,"R",15
215026,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"R",8
215044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
215053,"R",71,"R",96,"R",74,"R",59,"R",0,"R",59,"R",40,"R",68,"A",,"A",,"A",,"A",,"A",,"R",11
215062,"R",2377,"R",3044,"R",78,"R",2350,"R",8,"R",2342,"R",2297,"R",98,"R",63,"R",0,"R",63,"R",61,"R",97,"R",6
215099,"R",508,"R",769,"R",66,"R",606,"R",0,"R",606,"R",499,"R",82,"R",5,"R",0,"R",5,"R",1,"R",20,"R",13
215105,"R",404,"R",507,"R",80,"R",373,"R",0,"R",373,"R",283,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
215114,"R",159,"R",246,"R",65,"R",159,"R",0,"R",159,"R",110,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
215132,"R",323,"R",366,"R",88,"R",360,"R",0,"R",360,"R",325,"R",90,"A",,"A",,"A",,"A",,"A",,"R",10
215239,"R",1611,"R",5096,"R",32,"R",1346,"R",0,"R",1346,"R",721,"R",54,"R",2943,"R",0,"R",2943,"R",1280,"R",43,"R",16
215266,"R",355,"R",466,"R",76,"R",327,"R",0,"R",327,"R",241,"R",74,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
215275,"R",408,"R",541,"R",75,"R",423,"R",0,"R",423,"R",330,"R",78,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",18
215284,"R",724,"R",828,"R",87,"R",782,"Z",0,"R",782,"R",642,"R",82,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",20
215293,"R",4010,"R",4969,"R",81,"R",3845,"R",0,"R",3845,"R",3519,"R",92,"R",2,"R",0,"R",2,"R",2,"R",100,"R",15
215309,"R",141,"R",166,"R",85,"R",153,"R",0,"R",153,"R",106,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
215336,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",20,"R",91,"A",,"A",,"A",,"A",,"A",,"R",12
215381,"R",116,"R",133,"R",87,"R",120,"R",0,"R",120,"R",84,"R",70,"A",,"A",,"A",,"A",,"A",,"R",10
215390,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",45,"R",85,"R",22,"R",0,"R",22,"R",18,"R",82,"R",12
215415,"R",694,"R",939,"R",74,"R",839,"R",0,"R",839,"R",531,"R",63,"A",,"A",,"A",,"A",,"A",,"R",20
215433,"A",,"A",,"A",,"R",356,"R",0,"R",356,"R",78,"R",22,"R",23,"R",0,"R",23,"R",12,"R",52,"R",13
215442,"R",588,"R",1035,"R",57,"R",629,"R",0,"R",629,"R",456,"R",72,"R",6,"R",0,"R",6,"R",2,"R",33,"R",13
215479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
215530,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",17,"R",85,"R",2,"R",0,"R",2,"R",1,"R",50,"R",7
215585,"R",310,"R",1516,"R",20,"R",230,"R",0,"R",230,"R",122,"R",53,"R",573,"R",1,"R",572,"R",255,"R",45,"R",18
215594,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",10,"R",48,"A",,"A",,"A",,"A",,"A",,"R",6
215628,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",8
215637,"R",333,"R",346,"R",96,"R",169,"R",1,"R",168,"R",155,"R",92,"A",,"A",,"A",,"A",,"A",,"R",23
215646,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",52,"R",68,"A",,"A",,"A",,"A",,"A",,"R",43
215655,"R",865,"R",2070,"R",42,"R",858,"R",0,"R",858,"R",733,"R",85,"R",3,"R",0,"R",3,"R",2,"R",67,"R",15
215682,"R",113,"R",113,"R",100,"R",138,"R",0,"R",138,"R",103,"R",75,"A",,"A",,"A",,"A",,"A",,"R",10
215691,"R",135,"R",184,"R",73,"R",112,"R",0,"R",112,"R",73,"R",65,"A",,"A",,"A",,"A",,"A",,"R",10
215743,"R",412,"R",735,"R",56,"R",390,"R",0,"R",390,"R",338,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
215770,"R",1177,"R",1374,"R",86,"R",1342,"R",1,"R",1341,"R",1206,"R",90,"R",5,"R",0,"R",5,"R",3,"R",60,"R",13
215798,"R",444,"R",509,"R",87,"R",449,"R",0,"R",449,"R",391,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
215886,"A",,"A",,"A",,"R",61,"Z",0,"R",61,"R",35,"R",57,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",4
215929,"R",909,"R",1075,"R",85,"R",1062,"R",0,"R",1062,"R",937,"R",88,"R",5,"R",0,"R",5,"R",4,"R",80,"R",10
215947,"R",392,"R",759,"R",52,"R",333,"R",0,"R",333,"R",277,"R",83,"R",2,"R",0,"R",2,"R",2,"R",100,"R",14
215974,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",5,"R",63,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",9
215983,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",17,"R",59,"A",,"A",,"A",,"A",,"A",,"R",5
215992,"R",43,"R",71,"R",61,"R",54,"Z",0,"R",54,"R",38,"R",70,"R",5,"R",0,"R",5,"R",3,"R",60,"R",8
216010,"R",1385,"R",1755,"R",79,"R",1478,"R",1,"R",1477,"R",1025,"R",69,"R",6,"R",0,"R",6,"R",4,"R",67,"R",20
216038,"R",1523,"R",2154,"R",71,"R",1586,"R",10,"R",1576,"R",1313,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
216047,"R",23,"R",32,"R",72,"R",12,"R",0,"R",12,"R",12,"R",100,"A",,"A",,"A",,"A",,"A",,"R",7
216074,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",39,"R",87,"R",30,"R",0,"R",30,"R",26,"R",87,"R",10
216083,"R",134,"R",200,"R",67,"R",201,"R",0,"R",201,"R",127,"R",63,"R",12,"R",0,"R",12,"R",9,"R",75,"R",8
216162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
216223,"A",,"A",,"A",,"R",28,"Z",0,"R",28,"R",23,"R",82,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",9
216278,"R",666,"R",750,"R",89,"R",575,"R",2,"R",573,"R",511,"R",89,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
216287,"R",407,"R",422,"R",96,"R",407,"R",0,"R",407,"R",399,"R",98,"A",,"A",,"A",,"A",,"A",,"R",8
216296,"R",448,"R",503,"R",89,"R",388,"R",0,"R",388,"R",304,"R",78,"R",8,"R",0,"R",8,"R",5,"R",63,"R",18
216311,"R",36,"R",37,"R",97,"R",36,"R",0,"R",36,"R",28,"R",78,"A",,"A",,"A",,"A",,"A",,"R",18
216339,"R",4892,"R",7682,"R",64,"R",4472,"R",2,"R",4470,"R",4018,"R",90,"R",13,"R",0,"R",13,"R",5,"R",38,"R",14
216357,"R",207,"R",255,"R",81,"R",280,"R",0,"R",280,"R",187,"R",67,"A",,"A",,"A",,"A",,"A",,"R",10
216366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
216418,"A",,"A",,"A",,"R",37,"Z",0,"R",37,"R",26,"R",70,"A",,"A",,"A",,"A",,"A",,"R",12
216427,"R",20,"R",20,"R",100,"R",28,"R",0,"R",28,"R",21,"R",75,"A",,"A",,"A",,"A",,"A",,"R",5
216436,"R",57,"R",87,"R",66,"R",85,"R",0,"R",85,"R",54,"R",64,"A",,"A",,"A",,"A",,"A",,"R",10
216445,"R",60,"R",77,"R",78,"R",79,"R",0,"R",79,"R",64,"R",81,"A",,"A",,"A",,"A",,"A",,"R",11
216454,"R",69,"R",76,"R",91,"R",66,"R",0,"R",66,"R",55,"R",83,"A",,"A",,"A",,"A",,"A",,"R",12
216524,"R",429,"R",450,"R",95,"R",497,"R",0,"R",497,"R",427,"R",86,"A",,"A",,"A",,"A",,"A",,"R",12
216542,"R",119,"R",279,"R",43,"R",113,"R",0,"R",113,"R",72,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
216551,"R",155,"R",180,"R",86,"R",170,"R",0,"R",170,"R",126,"R",74,"A",,"A",,"A",,"A",,"A",,"R",17
216579,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",37,"R",79,"A",,"A",,"A",,"A",,"A",,"R",23
216597,"R",1699,"R",1901,"R",89,"R",1668,"R",0,"R",1668,"R",1599,"R",96,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",12
216630,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
216649,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
216667,"R",389,"R",432,"R",90,"R",399,"R",0,"R",399,"R",314,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216694,"R",356,"R",383,"R",93,"R",335,"R",1,"R",334,"R",268,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
216746,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",25,"R",93,"R",7,"R",0,"R",7,"R",6,"R",86,"R",15
216764,"R",2381,"R",3929,"R",61,"R",2344,"R",0,"R",2344,"R",2060,"R",88,"R",7,"R",0,"R",7,"R",1,"R",14,"R",19
216773,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",7,"R",39,"A",,"A",,"A",,"A",,"A",,"R",10
216782,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216807,"R",294,"R",327,"R",90,"R",278,"R",0,"R",278,"R",241,"R",87,"R",3,"R",0,"R",3,"R",1,"R",33,"R",10
216825,"R",887,"R",2071,"R",43,"R",982,"R",1,"R",981,"R",602,"R",61,"R",418,"R",1,"R",417,"R",164,"R",39,"R",18
216852,"R",846,"R",983,"R",86,"R",733,"R",0,"R",733,"R",572,"R",78,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
216931,"R",581,"R",844,"R",69,"R",557,"R",0,"R",557,"R",431,"R",77,"R",2,"R",0,"R",2,"R",0,"R",0,"R",15
217013,"R",116,"R",198,"R",59,"R",107,"R",0,"R",107,"R",78,"R",73,"A",,"A",,"A",,"A",,"A",,"R",10
217040,"R",19,"R",19,"R",100,"R",17,"R",0,"R",17,"R",14,"R",82,"A",,"A",,"A",,"A",,"A",,"R",9
217059,"R",898,"R",1180,"R",76,"R",1087,"R",0,"R",1087,"R",851,"R",78,"R",3,"R",0,"R",3,"R",2,"R",67,"R",16
217077,"A",,"A",,"A",,"R",491,"R",0,"R",491,"R",352,"R",72,"A",,"A",,"A",,"A",,"A",,"R",16
217156,"R",1613,"R",1944,"R",83,"R",1559,"R",0,"R",1559,"R",1526,"R",98,"A",,"A",,"A",,"A",,"A",,"R",9
217165,"R",908,"R",1021,"R",89,"R",826,"R",1,"R",825,"R",746,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217235,"R",1897,"R",2502,"R",76,"R",1657,"R",0,"R",1657,"R",1287,"R",78,"R",15,"R",0,"R",15,"R",5,"R",33,"R",20
217305,"R",417,"R",574,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
217323,"A",,"A",,"A",,"R",128,"Z",0,"R",128,"R",128,"R",100,"A",,"A",,"A",,"A",,"A",,"R",8
217350,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",4,"R",67,"R",5
217402,"R",1034,"R",1184,"R",87,"R",1030,"R",0,"R",1030,"R",931,"R",90,"R",2,"R",0,"R",2,"R",1,"R",50,"R",12
217420,"R",1087,"R",1847,"R",59,"R",1072,"R",0,"R",1072,"R",818,"R",76,"R",22,"R",0,"R",22,"R",8,"R",36,"R",14
217475,"R",1557,"R",8076,"R",19,"R",1567,"R",5,"R",1562,"R",987,"R",63,"R",1312,"R",1,"R",1311,"R",639,"R",49,"R",18
217484,"R",2989,"R",3788,"R",79,"R",3123,"R",4,"R",3119,"R",2617,"R",84,"R",26,"R",0,"R",26,"R",14,"R",54,"R",17
217493,"R",464,"R",520,"R",89,"R",462,"R",0,"R",462,"R",441,"R",95,"A",,"A",,"A",,"A",,"A",,"R",9
217518,"R",1023,"R",1250,"R",82,"R",1149,"R",0,"R",1149,"R",935,"R",81,"R",3,"R",0,"R",3,"R",2,"R",67,"R",14
217536,"R",556,"R",613,"R",91,"R",623,"R",0,"R",623,"R",536,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217572,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"R",7
217581,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",13,"R",93,"R",3,"R",0,"R",3,"R",2,"R",67,"R",11
217606,"R",59,"R",104,"R",57,"R",45,"R",0,"R",45,"R",29,"R",64,"R",4,"R",0,"R",4,"R",3,"R",75,"R",17
217615,"R",189,"R",847,"R",22,"R",306,"R",0,"R",306,"R",177,"R",58,"R",223,"R",0,"R",223,"R",80,"R",36,"R",14
217624,"R",172,"R",215,"R",80,"R",189,"R",0,"R",189,"R",73,"R",39,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
217633,"R",665,"R",1090,"R",61,"R",646,"R",0,"R",646,"R",473,"R",73,"R",2,"R",0,"R",2,"R",0,"R",0,"R",16
217688,"R",749,"R",1162,"R",64,"R",652,"R",0,"R",652,"R",422,"R",65,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
217712,"R",170,"R",829,"R",21,"R",198,"R",0,"R",198,"R",90,"R",45,"R",277,"R",0,"R",277,"R",101,"R",36,"R",15
217721,"R",656,"R",770,"R",85,"R",542,"R",0,"R",542,"R",338,"R",62,"R",6,"R",0,"R",6,"R",2,"R",33,"R",18
217749,"R",599,"R",855,"R",70,"R",550,"R",0,"R",550,"R",441,"R",80,"R",15,"R",0,"R",15,"R",7,"R",47,"R",12
217776,"R",187,"R",305,"R",61,"R",185,"R",0,"R",185,"R",128,"R",69,"R",1,"R",0,"R",1,"R",0,"R",0,"R",18
217794,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",25,"R",78,"R",6,"R",0,"R",6,"R",4,"R",67,"R",10
217819,"R",2229,"R",3252,"R",69,"R",2161,"R",0,"R",2161,"R",1716,"R",79,"R",5,"R",0,"R",5,"R",1,"R",20,"R",15
217828,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",27,"R",69,"R",9,"R",0,"R",9,"R",7,"R",78,"R",18
217837,"R",158,"R",426,"R",37,"R",179,"R",0,"R",179,"R",94,"R",53,"R",84,"R",0,"R",84,"R",30,"R",36,"R",14
217864,"R",602,"R",750,"R",80,"R",618,"R",0,"R",618,"R",530,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217873,"R",449,"R",563,"R",80,"R",389,"R",0,"R",389,"R",301,"R",77,"A",,"A",,"A",,"A",,"A",,"R",13
217882,"R",3439,"R",4998,"R",69,"R",3470,"R",0,"R",3470,"R",3223,"R",93,"R",5,"R",0,"R",5,"R",3,"R",60,"R",18
217891,"R",75,"R",82,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
217907,"R",221,"R",458,"R",48,"R",229,"R",0,"R",229,"R",168,"R",73,"R",6,"R",0,"R",6,"R",5,"R",83,"R",12
217925,"R",95,"R",168,"R",57,"R",85,"R",0,"R",85,"R",62,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
217934,"R",185,"R",363,"R",51,"R",136,"R",0,"R",136,"R",103,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217961,"R",212,"R",258,"R",82,"R",228,"R",0,"R",228,"R",151,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
217989,"R",171,"R",377,"R",45,"R",301,"R",0,"R",301,"R",84,"R",28,"R",50,"R",0,"R",50,"R",29,"R",58,"R",20
217998,"R",217,"R",248,"R",88,"R",187,"R",0,"R",187,"R",115,"R",61,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
218025,"R",813,"R",2217,"R",37,"R",915,"R",0,"R",915,"R",474,"R",52,"R",842,"R",0,"R",842,"R",276,"R",33,"R",20
218043,"R",17,"R",42,"R",40,"R",15,"R",0,"R",15,"R",11,"R",73,"R",3,"R",0,"R",3,"R",1,"R",33,"R",8
218061,"R",737,"R",1248,"R",59,"R",756,"R",0,"R",756,"R",524,"R",69,"R",2,"R",0,"R",2,"R",2,"R",100,"R",15
218070,"R",668,"R",720,"R",93,"R",723,"R",0,"R",723,"R",645,"R",89,"R",3,"R",0,"R",3,"R",3,"R",100,"R",11
218113,"R",1548,"R",3685,"R",42,"R",1418,"R",0,"R",1418,"R",738,"R",52,"R",727,"R",0,"R",727,"R",262,"R",36,"R",16
218140,"R",695,"R",2240,"R",31,"R",640,"R",0,"R",640,"R",374,"R",58,"R",407,"R",0,"R",407,"R",167,"R",41,"R",20
218159,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",5,"R",0,"R",5,"R",3,"R",60,"R",20
218195,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",9,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
218229,"R",559,"R",771,"R",73,"R",553,"R",0,"R",553,"R",384,"R",69,"R",1,"R",0,"R",1,"R",1,"R",100,"R",14
218238,"R",432,"R",951,"R",45,"R",439,"R",0,"R",439,"R",245,"R",56,"R",22,"R",0,"R",22,"R",5,"R",23,"R",18
218335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
218353,"R",1581,"R",3871,"R",41,"R",1676,"R",0,"R",1676,"R",787,"R",47,"R",832,"R",1,"R",831,"R",326,"R",39,"R",20
218399,"R",213,"R",279,"R",76,"R",224,"R",0,"R",224,"R",109,"R",49,"R",1,"R",0,"R",1,"R",0,"R",0,"R",15
218414,"R",267,"R",346,"R",77,"R",277,"R",0,"R",277,"R",196,"R",71,"A",,"A",,"A",,"A",,"A",,"R",14
218441,"R",528,"R",898,"R",59,"R",583,"R",0,"R",583,"R",428,"R",73,"R",1,"R",0,"R",1,"R",1,"R",100,"R",14
218487,"R",321,"R",1083,"R",30,"R",389,"R",0,"R",389,"R",215,"R",55,"R",144,"R",0,"R",144,"R",43,"R",30,"R",15
218520,"R",517,"R",1790,"R",29,"R",584,"R",0,"R",584,"R",340,"R",58,"R",423,"R",0,"R",423,"R",201,"R",48,"R",17
218539,"R",262,"R",386,"R",68,"R",275,"R",0,"R",275,"R",222,"R",81,"A",,"A",,"A",,"A",,"A",,"R",11
218645,"R",575,"R",1260,"R",46,"R",595,"R",0,"R",595,"R",423,"R",71,"R",48,"R",0,"R",48,"R",17,"R",35,"R",15
218654,"R",471,"R",764,"R",62,"R",377,"R",0,"R",377,"R",217,"R",58,"R",25,"R",0,"R",25,"R",3,"R",12,"R",17
218663,"R",5156,"R",7453,"R",69,"R",4943,"R",0,"R",4943,"R",4313,"R",87,"R",37,"R",0,"R",37,"R",16,"R",43,"R",19
218672,"R",336,"R",706,"R",48,"R",312,"R",0,"R",312,"R",188,"R",60,"R",24,"R",0,"R",24,"R",3,"R",13,"R",18
218681,"R",234,"R",475,"R",49,"R",233,"R",0,"R",233,"R",96,"R",41,"R",36,"R",0,"R",36,"R",5,"R",14,"R",19
218690,"R",184,"R",347,"R",53,"R",201,"R",0,"R",201,"R",121,"R",60,"R",15,"R",0,"R",15,"R",5,"R",33,"R",16
218706,"R",91,"R",147,"R",62,"R",131,"R",0,"R",131,"R",34,"R",26,"R",10,"R",0,"R",10,"R",4,"R",40,"R",15
218724,"R",2359,"R",3333,"R",71,"R",2374,"R",0,"R",2374,"R",1536,"R",65,"R",1,"R",0,"R",1,"R",1,"R",100,"R",18
218733,"R",490,"R",826,"R",59,"R",632,"R",0,"R",632,"R",363,"R",57,"R",9,"R",0,"R",9,"R",1,"R",11,"R",17
218742,"R",795,"R",2140,"R",37,"R",775,"R",0,"R",775,"R",542,"R",70,"R",26,"R",0,"R",26,"R",7,"R",27,"R",17
218821,"R",440,"R",469,"R",94,"R",464,"R",0,"R",464,"R",255,"R",55,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
218830,"R",689,"R",1929,"R",36,"R",874,"R",0,"R",874,"R",499,"R",57,"R",295,"R",0,"R",295,"R",108,"R",37,"R",15
218858,"R",485,"R",1201,"R",40,"R",402,"R",0,"R",402,"R",215,"R",53,"R",257,"R",0,"R",257,"R",89,"R",35,"R",17
218867,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"R",16
218885,"R",1839,"R",2986,"R",62,"R",1857,"R",0,"R",1857,"R",676,"R",36,"R",185,"R",0,"R",185,"R",63,"R",34,"R",18
218894,"R",1597,"R",4665,"R",34,"R",1520,"R",0,"R",1520,"R",944,"R",62,"R",883,"R",0,"R",883,"R",328,"R",37,"R",21
