UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
139658,89,999,"R",8,"R",8
139658,90, 90,"R",268,"R",252
139658,99, 99,"R",1357,"R",1312
139700, 1,  1,"R",13,"R",10
139700, 2,  2,"R",2,"R",1
139700, 4,  4,"R",3,"R",2
139700, 5,  5,"R",1,"R",1
139700, 6,  6,"R",25,"R",21
139700, 8,  8,"R",2,"R",0
139700, 9,  9,"R",3,"R",2
139700,11, 11,"R",1,"R",1
139700,12, 12,"R",27,"R",19
139700,13, 13,"R",1223,"R",1016
139700,17, 17,"R",15,"R",12
139700,18, 18,"R",2,"R",2
139700,20, 20,"R",1,"R",1
139700,22, 22,"R",7,"R",4
139700,23, 23,"R",1,"R",0
139700,24, 24,"R",2,"R",2
139700,25, 25,"R",6,"R",4
139700,26, 26,"R",9,"R",5
139700,28, 28,"R",5,"R",3
139700,29, 29,"R",3,"R",3
139700,31, 31,"R",2,"R",2
139700,32, 32,"R",2,"R",0
139700,34, 34,"R",7,"R",6
139700,35, 35,"R",1,"R",1
139700,36, 36,"R",29,"R",22
139700,37, 37,"R",8,"R",7
139700,39, 39,"R",5,"R",3
139700,42, 42,"R",2,"R",1
139700,45, 45,"R",7,"R",6
139700,47, 47,"R",11,"R",9
139700,48, 48,"R",9,"R",8
139700,49, 49,"R",1,"R",0
139700,50, 50,"R",1,"R",0
139700,51, 51,"R",9,"R",4
139700,53, 53,"R",1,"R",0
139700,55, 55,"R",2,"R",1
139700,58,999,"R",1448,"R",1179
139700,72, 72,"R",3,"R",2
139700,89,999,"R",3,"R",2
139700,90, 90,"R",53,"R",34
139700,98, 98,"R",2,"A",
139700,99, 99,"R",1506,"R",1215
139719, 1,  1,"R",1,"R",1
139719, 6,  6,"R",1,"R",1
139719,12, 12,"R",2,"R",2
139719,13, 13,"R",429,"R",429
139719,15, 15,"R",1,"R",0
139719,17, 17,"R",1,"R",1
139719,26, 26,"R",1,"R",1
139719,36, 36,"R",1,"R",1
139719,39, 39,"R",1,"R",1
139719,45, 45,"R",1,"R",1
139719,58,999,"R",439,"R",438
139719,99, 99,"R",439,"R",438
139755, 1,  1,"R",23,"R",23
139755, 2,  2,"R",1,"R",1
139755, 4,  4,"R",12,"R",12
139755, 5,  5,"R",6,"R",5
139755, 6,  6,"R",66,"R",65
139755, 8,  8,"R",26,"R",26
139755, 9,  9,"R",23,"R",23
139755,10, 10,"R",6,"R",6
139755,11, 11,"R",1,"R",1
139755,12, 12,"R",145,"R",145
139755,13, 13,"R",1560,"R",1551
139755,15, 15,"R",1,"R",1
139755,16, 16,"R",2,"R",2
139755,17, 17,"R",49,"R",49
139755,18, 18,"R",5,"R",5
139755,19, 19,"R",3,"R",3
139755,20, 20,"R",4,"R",4
139755,21, 21,"R",12,"R",11
139755,22, 22,"R",20,"R",20
139755,23, 23,"R",5,"R",5
139755,24, 24,"R",58,"R",58
139755,25, 25,"R",36,"R",36
139755,26, 26,"R",7,"R",7
139755,27, 27,"R",13,"R",13
139755,28, 28,"R",3,"R",3
139755,29, 29,"R",19,"R",19
139755,31, 31,"R",1,"R",1
139755,32, 32,"R",3,"R",3
139755,33, 33,"R",8,"R",8
139755,34, 34,"R",92,"R",92
139755,35, 35,"R",2,"R",2
139755,36, 36,"R",76,"R",76
139755,37, 37,"R",93,"R",92
139755,38, 38,"R",1,"R",1
139755,39, 39,"R",32,"R",32
139755,40, 40,"R",8,"R",7
139755,41, 41,"R",6,"R",6
139755,42, 42,"R",91,"R",89
139755,44, 44,"R",3,"R",3
139755,45, 45,"R",25,"R",25
139755,46, 46,"R",1,"R",1
139755,47, 47,"R",45,"R",45
139755,48, 48,"R",90,"R",89
139755,49, 49,"R",2,"R",2
139755,50, 50,"R",3,"R",3
139755,51, 51,"R",87,"R",84
139755,53, 53,"R",9,"R",9
139755,54, 54,"R",2,"R",2
139755,55, 55,"R",11,"R",11
139755,57, 57,"R",35,"R",35
139755,58,999,"R",2832,"R",2812
139755,72, 72,"R",11,"R",11
139755,89,999,"R",11,"R",11
139755,90, 90,"R",246,"R",230
139755,99, 99,"R",3089,"R",3053
139764, 1,  1,"R",1,"R",1
139764,12, 12,"R",6,"R",6
139764,13, 13,"R",358,"R",348
139764,15, 15,"R",1,"R",1
139764,18, 18,"R",1,"R",1
139764,36, 36,"R",1,"R",1
139764,42, 42,"R",1,"R",1
139764,45, 45,"R",1,"R",1
139764,48, 48,"R",1,"R",1
139764,51, 51,"R",1,"R",1
139764,58,999,"R",372,"R",362
139764,90, 90,"R",9,"R",3
139764,99, 99,"R",381,"R",365
139861,12, 12,"R",3,"R",3
139861,13, 13,"R",1464,"R",1453
139861,16, 16,"R",1,"R",1
139861,24, 24,"R",1,"R",1
139861,29, 29,"R",1,"R",1
139861,37, 37,"R",1,"R",1
139861,42, 42,"R",1,"R",1
139861,45, 45,"R",1,"R",1
139861,58,999,"R",1473,"R",1462
139861,90, 90,"R",2,"R",1
139861,99, 99,"R",1475,"R",1463
139931, 1,  1,"R",1,"R",1
139931, 4,  4,"R",2,"R",2
139931, 5,  5,"R",1,"R",1
139931, 6,  6,"R",2,"R",1
139931, 8,  8,"R",2,"R",2
139931, 9,  9,"R",1,"R",1
139931,10, 10,"R",1,"R",1
139931,12, 12,"R",53,"R",51
139931,13, 13,"R",3258,"R",3200
139931,17, 17,"R",4,"R",4
139931,19, 19,"R",1,"R",1
139931,20, 20,"R",1,"R",1
139931,21, 21,"R",1,"R",0
139931,22, 22,"R",1,"R",1
139931,23, 23,"R",2,"R",2
139931,25, 25,"R",3,"R",3
139931,26, 26,"R",4,"R",4
139931,27, 27,"R",1,"R",1
139931,28, 28,"R",1,"R",1
139931,29, 29,"R",1,"R",1
139931,34, 34,"R",8,"R",8
139931,35, 35,"R",2,"R",2
139931,36, 36,"R",8,"R",8
139931,37, 37,"R",8,"R",7
139931,39, 39,"R",7,"R",6
139931,42, 42,"R",6,"R",6
139931,44, 44,"R",1,"R",1
139931,45, 45,"R",22,"R",22
139931,47, 47,"R",3,"R",3
139931,48, 48,"R",11,"R",11
139931,49, 49,"R",1,"R",1
139931,51, 51,"R",7,"R",7
139931,53, 53,"R",1,"R",1
139931,55, 55,"R",4,"R",4
139931,57, 57,"R",1,"R",1
139931,58,999,"R",3431,"R",3367
139931,90, 90,"R",64,"R",40
139931,99, 99,"R",3495,"R",3407
139940, 1,  1,"R",11,"R",10
139940, 4,  4,"R",4,"R",3
139940, 5,  5,"R",2,"R",2
139940, 6,  6,"R",44,"R",44
139940, 8,  8,"R",4,"R",4
139940, 9,  9,"R",3,"R",3
139940,10, 10,"R",6,"R",6
139940,11, 11,"R",2,"R",2
139940,12, 12,"R",49,"R",48
139940,13, 13,"R",3205,"R",3108
139940,15, 15,"R",2,"R",2
139940,17, 17,"R",15,"R",14
139940,18, 18,"R",9,"R",8
139940,19, 19,"R",3,"R",3
139940,20, 20,"R",2,"R",1
139940,21, 21,"R",3,"R",3
139940,22, 22,"R",9,"R",9
139940,24, 24,"R",6,"R",6
139940,25, 25,"R",5,"R",5
139940,26, 26,"R",13,"R",13
139940,27, 27,"R",3,"R",3
139940,28, 28,"R",9,"R",8
139940,29, 29,"R",6,"R",6
139940,32, 32,"R",3,"R",3
139940,33, 33,"R",1,"R",1
139940,34, 34,"R",21,"R",21
139940,35, 35,"R",2,"R",2
139940,36, 36,"R",67,"R",62
139940,37, 37,"R",16,"R",16
139940,39, 39,"R",13,"R",12
139940,40, 40,"R",3,"R",3
139940,42, 42,"R",12,"R",12
139940,44, 44,"R",1,"R",1
139940,45, 45,"R",16,"R",16
139940,47, 47,"R",11,"R",10
139940,48, 48,"R",20,"R",17
139940,50, 50,"R",1,"R",1
139940,51, 51,"R",11,"R",11
139940,53, 53,"R",4,"R",4
139940,54, 54,"R",3,"R",3
139940,55, 55,"R",3,"R",2
139940,57, 57,"R",2,"R",2
139940,58,999,"R",3625,"R",3510
139940,72, 72,"R",3,"R",3
139940,89,999,"R",3,"R",3
139940,90, 90,"R",80,"R",54
139940,98, 98,"R",1,"A",
139940,99, 99,"R",3709,"R",3567
139959, 1,  1,"R",16,"R",16
139959, 2,  2,"R",1,"R",1
139959, 4,  4,"R",2,"R",2
139959, 5,  5,"R",2,"R",2
139959, 6,  6,"R",14,"R",14
139959, 8,  8,"R",8,"R",8
139959, 9,  9,"R",3,"R",3
139959,10, 10,"R",2,"R",2
139959,11, 11,"R",1,"R",1
139959,12, 12,"R",49,"R",48
139959,13, 13,"R",4646,"R",4616
139959,17, 17,"R",16,"R",16
139959,18, 18,"R",4,"R",4
139959,19, 19,"R",1,"R",1
139959,20, 20,"R",2,"R",2
139959,21, 21,"R",2,"R",2
139959,22, 22,"R",12,"R",12
139959,23, 23,"R",1,"R",1
139959,24, 24,"R",45,"R",45
139959,25, 25,"R",10,"R",10
139959,26, 26,"R",4,"R",4
139959,27, 27,"R",2,"R",2
139959,28, 28,"R",6,"R",6
139959,29, 29,"R",8,"R",8
139959,32, 32,"R",1,"R",1
139959,34, 34,"R",35,"R",35
139959,36, 36,"R",23,"R",23
139959,37, 37,"R",68,"R",67
139959,39, 39,"R",15,"R",15
139959,40, 40,"R",1,"R",1
139959,41, 41,"R",4,"R",4
139959,42, 42,"R",15,"R",15
139959,44, 44,"R",3,"R",3
139959,45, 45,"R",35,"R",33
139959,47, 47,"R",40,"R",39
139959,48, 48,"R",57,"R",57
139959,50, 50,"R",2,"R",2
139959,51, 51,"R",48,"R",48
139959,53, 53,"R",3,"R",3
139959,55, 55,"R",4,"R",4
139959,58,999,"R",5211,"R",5176
139959,90, 90,"R",63,"R",56
139959,99, 99,"R",5274,"R",5232
139968, 6,  6,"R",1,"R",1
139968,12, 12,"R",2,"R",2
139968,13, 13,"R",1062,"R",932
139968,17, 17,"R",1,"R",1
139968,37, 37,"R",1,"R",1
139968,48, 48,"R",1,"R",1
139968,51, 51,"R",1,"R",0
139968,58,999,"R",1069,"R",938
139968,99, 99,"R",1069,"R",938
139986,13, 13,"R",866,"R",394
139986,58,999,"R",866,"R",394
139986,99, 99,"R",866,"R",394
140234, 1,  1,"R",20,"R",20
140234,12, 12,"R",31,"R",31
140234,13, 13,"R",207,"R",199
140234,21, 21,"R",1,"R",1
140234,26, 26,"R",1,"R",1
140234,28, 28,"R",1,"R",1
140234,37, 37,"R",1,"R",1
140234,39, 39,"R",2,"R",2
140234,45, 45,"R",1,"R",1
140234,47, 47,"R",3,"R",3
140234,48, 48,"R",1,"R",1
140234,58,999,"R",269,"R",261
140234,99, 99,"R",269,"R",261
140243,13, 13,"R",853,"R",311
140243,58,999,"R",853,"R",311
140243,99, 99,"R",853,"R",311
140252, 6,  6,"R",2,"R",0
140252,12, 12,"R",8,"R",7
140252,13, 13,"R",39,"R",34
140252,21, 21,"R",1,"R",1
140252,26, 26,"R",3,"R",3
140252,35, 35,"R",1,"R",1
140252,36, 36,"R",5,"R",5
140252,37, 37,"R",3,"R",3
140252,39, 39,"R",2,"R",2
140252,42, 42,"R",5,"R",5
140252,47, 47,"R",4,"R",4
140252,48, 48,"R",6,"R",6
140252,55, 55,"R",1,"R",1
140252,58,999,"R",80,"R",72
140252,72, 72,"R",7,"R",7
140252,89,999,"R",7,"R",7
140252,90, 90,"R",4,"R",4
140252,98, 98,"R",2,"A",
140252,99, 99,"R",93,"R",83
140331, 1,  1,"R",1,"R",1
140331, 6,  6,"R",2,"R",2
140331,12, 12,"R",2,"Z",0
140331,13, 13,"R",1975,"R",1053
140331,36, 36,"R",1,"R",1
140331,39, 39,"R",1,"R",1
140331,48, 48,"R",1,"R",1
140331,58,999,"R",1983,"R",1059
140331,78, 78,"R",1,"Z",0
140331,89,999,"R",1,"Z",0
140331,99, 99,"R",1984,"R",1059
140447, 1,  1,"R",8,"R",7
140447, 6,  6,"R",3,"R",3
140447, 8,  8,"R",1,"R",1
140447,10, 10,"R",1,"R",1
140447,12, 12,"R",45,"R",45
140447,13, 13,"R",676,"R",649
140447,17, 17,"R",3,"R",2
140447,18, 18,"R",1,"R",1
140447,21, 21,"R",1,"R",1
140447,22, 22,"R",1,"R",1
140447,24, 24,"R",4,"R",4
140447,25, 25,"R",2,"R",2
140447,26, 26,"R",1,"R",1
140447,27, 27,"R",2,"R",2
140447,28, 28,"R",1,"R",1
140447,29, 29,"R",1,"R",1
140447,30, 30,"R",1,"R",1
140447,31, 31,"R",1,"R",1
140447,33, 33,"R",3,"R",3
140447,36, 36,"R",7,"R",7
140447,37, 37,"R",21,"R",21
140447,39, 39,"R",4,"R",4
140447,40, 40,"R",3,"R",3
140447,42, 42,"R",9,"R",8
140447,45, 45,"R",6,"R",6
140447,47, 47,"R",15,"R",15
140447,48, 48,"R",12,"R",12
140447,51, 51,"R",7,"R",7
140447,53, 53,"R",1,"R",1
140447,58,999,"R",841,"R",811
140447,90, 90,"R",17,"R",10
140447,99, 99,"R",858,"R",821
140553, 1,  1,"R",14,"R",13
140553, 4,  4,"R",3,"R",2
140553, 5,  5,"R",1,"Z",0
140553, 6,  6,"R",32,"R",21
140553, 8,  8,"R",3,"R",3
140553, 9,  9,"R",3,"R",3
140553,10, 10,"R",5,"R",2
140553,11, 11,"R",17,"R",12
140553,12, 12,"R",29,"R",15
140553,13, 13,"R",184,"R",93
140553,17, 17,"R",32,"R",18
140553,18, 18,"R",4,"R",3
140553,19, 19,"R",1,"R",1
140553,21, 21,"R",2,"Z",0
140553,22, 22,"R",7,"R",6
140553,24, 24,"R",44,"R",33
140553,25, 25,"R",5,"R",5
140553,26, 26,"R",20,"R",13
140553,27, 27,"R",3,"R",2
140553,28, 28,"R",2,"R",2
140553,29, 29,"R",5,"R",4
140553,32, 32,"R",2,"Z",0
140553,34, 34,"R",24,"R",16
140553,36, 36,"R",27,"R",21
140553,37, 37,"R",29,"R",22
140553,39, 39,"R",10,"R",7
140553,40, 40,"R",1,"R",1
140553,41, 41,"R",1,"R",1
140553,42, 42,"R",19,"R",12
140553,44, 44,"R",1,"R",1
140553,45, 45,"R",9,"R",7
140553,47, 47,"R",7,"R",3
140553,48, 48,"R",29,"R",21
140553,51, 51,"R",13,"R",11
140553,53, 53,"R",1,"R",1
140553,55, 55,"R",3,"R",1
140553,58,999,"R",592,"R",376
140553,72, 72,"R",1,"R",1
140553,78, 78,"R",1,"R",1
140553,89,999,"R",2,"R",2
140553,90, 90,"R",4,"Z",0
140553,99, 99,"R",598,"R",378
140678,12, 12,"R",2,"R",2
140678,13, 13,"R",618,"R",372
140678,17, 17,"R",2,"Z",0
140678,37, 37,"R",1,"R",1
140678,45, 45,"R",4,"R",3
140678,47, 47,"R",1,"Z",0
140678,48, 48,"R",1,"R",1
140678,58,999,"R",629,"R",379
140678,99, 99,"R",629,"R",379
140720, 6,  6,"R",2,"R",2
140720,12, 12,"R",19,"R",19
140720,13, 13,"R",97,"R",88
140720,18, 18,"R",1,"R",1
140720,19, 19,"R",1,"R",1
140720,36, 36,"R",1,"R",1
140720,45, 45,"R",9,"R",9
140720,58,999,"R",130,"R",121
140720,90, 90,"R",1,"R",0
140720,99, 99,"R",131,"R",121
140942,13, 13,"R",682,"R",294
140942,37, 37,"R",1,"R",1
140942,39, 39,"R",1,"R",1
140942,42, 42,"R",1,"R",1
140942,45, 45,"R",8,"R",4
140942,58,999,"R",693,"R",301
140942,98, 98,"R",2,"A",
140942,99, 99,"R",695,"R",301
140951, 1,  1,"R",40,"R",40
140951, 2,  2,"R",3,"R",3
140951, 4,  4,"R",12,"R",10
140951, 5,  5,"R",8,"R",6
140951, 6,  6,"R",42,"R",41
140951, 8,  8,"R",29,"R",28
140951, 9,  9,"R",45,"R",45
140951,10, 10,"R",7,"R",6
140951,11, 11,"R",4,"R",4
140951,12, 12,"R",151,"R",142
140951,13, 13,"R",334,"R",293
140951,15, 15,"R",5,"R",4
140951,16, 16,"R",4,"R",3
140951,17, 17,"R",42,"R",40
140951,18, 18,"R",18,"R",18
140951,19, 19,"R",4,"R",3
140951,20, 20,"R",12,"R",12
140951,21, 21,"R",23,"R",23
140951,22, 22,"R",31,"R",31
140951,23, 23,"R",11,"R",11
140951,24, 24,"R",58,"R",56
140951,25, 25,"R",33,"R",32
140951,26, 26,"R",30,"R",29
140951,27, 27,"R",12,"R",12
140951,28, 28,"R",3,"R",3
140951,29, 29,"R",20,"R",18
140951,31, 31,"R",3,"R",3
140951,32, 32,"R",4,"R",3
140951,33, 33,"R",9,"R",6
140951,34, 34,"R",65,"R",62
140951,35, 35,"R",1,"R",1
140951,36, 36,"R",73,"R",72
140951,37, 37,"R",105,"R",104
140951,39, 39,"R",37,"R",36
140951,40, 40,"R",7,"R",7
140951,41, 41,"R",5,"R",5
140951,42, 42,"R",67,"R",66
140951,44, 44,"R",6,"R",6
140951,45, 45,"R",85,"R",80
140951,47, 47,"R",44,"R",44
140951,48, 48,"R",98,"R",96
140951,49, 49,"R",2,"R",1
140951,50, 50,"R",7,"R",7
140951,51, 51,"R",68,"R",66
140951,53, 53,"R",11,"R",10
140951,54, 54,"R",2,"R",2
140951,55, 55,"R",10,"R",10
140951,58,999,"R",1690,"R",1600
140951,72, 72,"R",22,"R",22
140951,78, 78,"R",2,"R",2
140951,89,999,"R",24,"R",24
140951,90, 90,"R",305,"R",1
140951,98, 98,"R",30,"A",
140951,99, 99,"R",2049,"R",1625
140960, 1,  1,"R",3,"R",3
140960, 2,  2,"R",1,"R",1
140960, 6,  6,"R",1,"R",1
140960,11, 11,"R",1,"R",1
140960,12, 12,"R",67,"R",64
140960,13, 13,"R",1013,"R",899
140960,15, 15,"R",3,"R",3
140960,17, 17,"R",4,"R",4
140960,18, 18,"R",2,"R",2
140960,21, 21,"R",1,"R",1
140960,22, 22,"R",1,"R",1
140960,24, 24,"R",2,"R",2
140960,25, 25,"R",1,"R",1
140960,26, 26,"R",5,"R",5
140960,29, 29,"R",1,"R",1
140960,32, 32,"R",1,"R",1
140960,36, 36,"R",1,"R",1
140960,37, 37,"R",4,"R",4
140960,39, 39,"R",9,"R",9
140960,42, 42,"R",2,"R",1
140960,45, 45,"R",29,"R",22
140960,47, 47,"R",1,"R",1
140960,48, 48,"R",3,"R",3
140960,51, 51,"R",5,"R",5
140960,53, 53,"R",1,"R",1
140960,55, 55,"R",3,"R",3
140960,57, 57,"R",1,"R",1
140960,58,999,"R",1166,"R",1041
140960,90, 90,"R",20,"R",14
140960,99, 99,"R",1186,"R",1055
140988, 1,  1,"R",17,"R",17
140988,12, 12,"R",9,"R",9
140988,13, 13,"R",222,"R",205
140988,17, 17,"R",1,"R",1
140988,24, 24,"R",1,"R",1
140988,34, 34,"R",1,"R",1
140988,40, 40,"R",1,"R",1
140988,47, 47,"R",6,"R",6
140988,51, 51,"R",1,"R",1
140988,55, 55,"R",1,"R",1
140988,58,999,"R",260,"R",243
140988,98, 98,"R",2,"A",
140988,99, 99,"R",262,"R",243
141006, 1,  1,"R",5,"R",5
141006,12, 12,"R",6,"R",3
141006,13, 13,"R",444,"R",193
141006,28, 28,"R",3,"R",3
141006,33, 33,"R",1,"Z",0
141006,39, 39,"R",1,"R",1
141006,45, 45,"R",2,"R",1
141006,47, 47,"R",6,"R",5
141006,51, 51,"R",2,"R",2
141006,58,999,"R",470,"R",213
141006,99, 99,"R",470,"R",213
141255, 2,  2,"R",1,"Z",0
141255,12, 12,"R",3,"Z",0
141255,13, 13,"R",479,"R",142
141255,45, 45,"R",1,"R",1
141255,58,999,"R",484,"R",143
141255,99, 99,"R",484,"R",143
141264, 1,  1,"R",3,"R",3
141264, 2,  2,"R",1,"R",1
141264, 6,  6,"R",1,"R",0
141264, 8,  8,"R",1,"R",1
141264,12, 12,"R",69,"R",67
141264,13, 13,"R",1303,"R",1251
141264,17, 17,"R",1,"R",0
141264,19, 19,"R",1,"R",1
141264,20, 20,"R",1,"R",1
141264,22, 22,"R",1,"R",0
141264,24, 24,"R",3,"R",3
141264,33, 33,"R",1,"R",1
141264,34, 34,"R",1,"R",1
141264,36, 36,"R",3,"R",2
141264,37, 37,"R",3,"R",2
141264,40, 40,"R",1,"R",1
141264,44, 44,"R",2,"R",2
141264,45, 45,"R",3,"R",3
141264,48, 48,"R",2,"R",2
141264,51, 51,"R",4,"R",4
141264,57, 57,"R",1,"R",1
141264,58,999,"R",1406,"R",1347
141264,90, 90,"R",36,"R",15
141264,99, 99,"R",1442,"R",1362
141334, 1,  1,"R",19,"R",18
141334, 6,  6,"R",1,"R",1
141334, 8,  8,"R",1,"R",1
141334,12, 12,"R",1,"R",1
141334,13, 13,"R",2329,"R",2202
141334,17, 17,"R",1,"R",1
141334,28, 28,"R",1,"R",1
141334,34, 34,"R",2,"R",2
141334,36, 36,"R",1,"R",1
141334,39, 39,"R",1,"R",1
141334,42, 42,"R",1,"R",1
141334,47, 47,"R",2,"R",2
141334,48, 48,"R",1,"R",1
141334,55, 55,"R",1,"R",1
141334,57, 57,"R",30,"R",27
141334,58,999,"R",2392,"R",2261
141334,90, 90,"R",18,"R",14
141334,99, 99,"R",2410,"R",2275
141565, 2,  2,"R",4,"R",4
141565, 4,  4,"R",4,"R",3
141565, 6,  6,"R",43,"R",43
141565, 8,  8,"R",4,"R",4
141565,12, 12,"R",1,"R",1
141565,15, 15,"R",268,"R",255
141565,17, 17,"R",1,"R",1
141565,24, 24,"R",1,"R",1
141565,25, 25,"R",2,"R",2
141565,26, 26,"R",1,"R",1
141565,27, 27,"R",2,"R",1
141565,29, 29,"R",1,"R",1
141565,30, 30,"R",2,"R",2
141565,32, 32,"R",2,"R",2
141565,34, 34,"R",2,"R",2
141565,35, 35,"R",1,"R",1
141565,36, 36,"R",4,"R",3
141565,37, 37,"R",1,"R",1
141565,41, 41,"R",3,"R",3
141565,42, 42,"R",2,"R",2
141565,48, 48,"R",1,"R",1
141565,49, 49,"R",1,"R",1
141565,51, 51,"R",1,"R",1
141565,53, 53,"R",4,"R",4
141565,55, 55,"R",2,"R",2
141565,58,999,"R",358,"R",342
141565,60, 60,"R",4,"R",4
141565,64, 64,"R",10,"R",10
141565,68, 68,"R",1,"R",1
141565,69, 69,"R",1,"R",1
141565,70, 70,"R",1,"R",1
141565,89,999,"R",17,"R",17
141565,90, 90,"R",7,"R",6
141565,98, 98,"R",3,"A",
141565,99, 99,"R",385,"R",365
141574, 2,  2,"R",13,"R",13
141574, 4,  4,"R",19,"R",18
141574, 5,  5,"R",1,"R",1
141574, 6,  6,"R",383,"R",372
141574, 8,  8,"R",52,"R",50
141574, 9,  9,"R",2,"R",2
141574,12, 12,"R",10,"R",8
141574,13, 13,"R",4,"R",4
141574,15, 15,"R",1158,"R",1133
141574,16, 16,"R",10,"R",9
141574,17, 17,"R",5,"R",2
141574,21, 21,"R",2,"R",2
141574,23, 23,"R",1,"R",1
141574,24, 24,"R",7,"R",5
141574,25, 25,"R",2,"R",2
141574,26, 26,"R",4,"R",4
141574,28, 28,"R",1,"R",1
141574,30, 30,"R",3,"R",3
141574,32, 32,"R",10,"R",10
141574,34, 34,"R",4,"R",3
141574,35, 35,"R",6,"R",6
141574,36, 36,"R",10,"R",9
141574,37, 37,"R",4,"R",4
141574,38, 38,"R",2,"R",2
141574,39, 39,"R",1,"R",1
141574,40, 40,"R",4,"R",4
141574,41, 41,"R",19,"R",18
141574,42, 42,"R",2,"R",1
141574,44, 44,"R",2,"R",2
141574,45, 45,"R",1,"R",1
141574,46, 46,"R",2,"R",2
141574,47, 47,"R",1,"R",1
141574,48, 48,"R",13,"R",13
141574,49, 49,"R",2,"R",2
141574,50, 50,"R",1,"R",1
141574,51, 51,"R",9,"R",9
141574,53, 53,"R",71,"R",68
141574,55, 55,"R",3,"R",2
141574,57, 57,"R",2,"R",2
141574,58,999,"R",1846,"R",1791
141574,60, 60,"R",4,"R",3
141574,66, 66,"R",5,"R",5
141574,69, 69,"R",2,"R",2
141574,89,999,"R",11,"R",10
141574,90, 90,"R",35,"R",25
141574,98, 98,"R",11,"A",
141574,99, 99,"R",1903,"R",1826
141644, 1,  1,"R",1,"R",0
141644, 2,  2,"R",4,"R",3
141644, 4,  4,"R",15,"R",15
141644, 6,  6,"R",91,"R",82
141644, 8,  8,"R",7,"R",7
141644, 9,  9,"R",3,"R",3
141644,11, 11,"R",1,"R",1
141644,12, 12,"R",5,"R",5
141644,13, 13,"R",5,"R",3
141644,15, 15,"R",182,"R",139
141644,16, 16,"R",3,"R",3
141644,17, 17,"R",9,"R",9
141644,18, 18,"R",1,"R",1
141644,20, 20,"R",3,"R",2
141644,21, 21,"R",2,"R",2
141644,22, 22,"R",2,"R",2
141644,23, 23,"R",1,"R",1
141644,24, 24,"R",5,"R",5
141644,25, 25,"R",6,"R",6
141644,26, 26,"R",5,"R",5
141644,27, 27,"R",4,"R",4
141644,29, 29,"R",5,"R",5
141644,30, 30,"R",1,"R",1
141644,31, 31,"R",2,"R",2
141644,32, 32,"R",3,"R",2
141644,33, 33,"R",4,"R",3
141644,34, 34,"R",12,"R",11
141644,35, 35,"R",1,"R",0
141644,36, 36,"R",6,"R",6
141644,37, 37,"R",3,"R",3
141644,39, 39,"R",1,"R",1
141644,40, 40,"R",1,"R",1
141644,41, 41,"R",2,"R",2
141644,42, 42,"R",8,"R",7
141644,44, 44,"R",1,"R",1
141644,45, 45,"R",2,"R",2
141644,47, 47,"R",3,"R",3
141644,48, 48,"R",29,"R",25
141644,49, 49,"R",1,"R",1
141644,50, 50,"R",1,"R",1
141644,51, 51,"R",3,"R",3
141644,53, 53,"R",21,"R",19
141644,55, 55,"R",2,"R",2
141644,57, 57,"R",3,"R",3
141644,58,999,"R",470,"R",402
141644,64, 64,"R",1,"R",1
141644,68, 68,"R",1,"R",1
141644,69, 69,"R",2,"R",2
141644,78, 78,"R",1,"R",1
141644,89,999,"R",5,"R",5
141644,90, 90,"R",26,"R",20
141644,98, 98,"R",3,"A",
141644,99, 99,"R",504,"R",427
141680, 2,  2,"R",1,"R",0
141680, 6,  6,"R",5,"R",3
141680,15, 15,"R",519,"R",316
141680,17, 17,"R",1,"R",0
141680,25, 25,"R",1,"R",0
141680,27, 27,"R",1,"R",1
141680,45, 45,"R",2,"R",2
141680,46, 46,"R",1,"R",1
141680,47, 47,"R",1,"R",1
141680,48, 48,"R",1,"R",1
141680,53, 53,"R",1,"R",0
141680,58,999,"R",534,"R",325
141680,60, 60,"R",2,"R",2
141680,89,999,"R",2,"R",2
141680,90, 90,"R",4,"R",1
141680,98, 98,"R",2,"A",
141680,99, 99,"R",542,"R",328
141796, 6,  6,"R",14,"R",12
141796,13, 13,"R",1,"R",1
141796,15, 15,"R",981,"R",679
141796,18, 18,"R",1,"R",1
141796,24, 24,"R",1,"R",1
141796,26, 26,"R",1,"R",0
141796,27, 27,"R",1,"R",1
141796,29, 29,"R",1,"R",1
141796,31, 31,"R",1,"R",0
141796,37, 37,"R",1,"R",1
141796,41, 41,"R",1,"R",0
141796,42, 42,"R",1,"R",1
141796,48, 48,"R",1,"R",1
141796,49, 49,"R",1,"R",1
141796,53, 53,"R",5,"R",2
141796,58,999,"R",1012,"R",702
141796,64, 64,"R",2,"R",2
141796,66, 66,"R",3,"R",3
141796,70, 70,"R",1,"R",1
141796,89,999,"R",6,"R",6
141796,90, 90,"R",237,"R",88
141796,98, 98,"R",4,"A",
141796,99, 99,"R",1259,"R",796
141802, 8,  8,"R",1,"R",1
141802,15, 15,"R",285,"R",203
141802,16, 16,"R",1,"R",1
141802,42, 42,"R",1,"R",1
141802,51, 51,"R",1,"R",1
141802,53, 53,"R",1,"R",1
141802,58,999,"R",290,"R",208
141802,98, 98,"R",1,"A",
141802,99, 99,"R",291,"R",208
141811, 6,  6,"R",7,"R",3
141811,13, 13,"R",2,"R",1
141811,15, 15,"R",1240,"R",840
141811,32, 32,"R",2,"R",2
